local,year,species,sp_production_ton,total_production_ton,species_share
PORTO DO MANGUE,2008,Caçao,2.37,351.46,0.006743299379730268
PORTO DO MANGUE,2008,Camurupim,2.19,351.46,0.006231150059750754
PORTO DO MANGUE,2008,Dentao,1.53,351.46,0.004353269219825869
PORTO DO MANGUE,2008,Xareu,1.32,351.46,0.00375576167984977
PORTO DO MANGUE,2008,Biquara,1.18,351.46,0.003357423319865703
PORTO DO MANGUE,2008,Arabaiana,1.05,351.46,0.002987537699880499
PORTO DO MANGUE,2008,Pargo,0.9,351.46,0.0025607465998975705
PORTO DO MANGUE,2008,Polvo,0.72,351.46,0.0020485972799180563
PORTO DO MANGUE,2008,Agulhao,0.61,351.46,0.0017356171399305754
PORTO DO MANGUE,2008,Serra,0.59,351.46,0.0016787116599328515
PORTO DO MANGUE,2008,Bonito,0.33,351.46,0.0009389404199624425
PORTO DO MANGUE,2008,Albacora,0.13,351.46,0.0003698856199852046
PORTO DO MANGUE,2008,Sardinha,0.01,351.46,2.845273999886189e-05
PORTO DO MANGUE,2007,Ariaco,4.55,44.77,0.10163055617601072
PORTO DO MANGUE,2007,Lagosta,3.99,44.77,0.08912218003127094
PORTO DO MANGUE,2007,Arraia,3.47,44.77,0.07750725932544114
PORTO DO MANGUE,2007,Camarao,3.3,44.77,0.0737100737100737
PORTO DO MANGUE,2007,Cavala,3.04,44.77,0.0679026133571588
PORTO DO MANGUE,2007,Outros,2.75,44.77,0.06142506142506142
PORTO DO MANGUE,2007,Dourado,2.62,44.77,0.058521331248603974
PORTO DO MANGUE,2007,Guaiuba,2.43,44.77,0.05427741791378155
PORTO DO MANGUE,2007,Polvo,1.82,44.77,0.04065222247040429
PORTO DO MANGUE,2007,Caico,1.77,44.77,0.039535403171766806
PORTO DO MANGUE,2007,Camurim,1.66,44.77,0.03707840071476435
PORTO DO MANGUE,2007,Sirigado,1.63,44.77,0.03640830913558186
PORTO DO MANGUE,2007,Cururuca,1.6,44.77,0.035738217556399374
PORTO DO MANGUE,2007,Tainha,1.45,44.77,0.03238775966048693
PORTO DO MANGUE,2007,Pescada,1.26,44.77,0.028143846325664506
PORTO DO MANGUE,2007,Garajuba,1.06,44.77,0.023676569131114586
PORTO DO MANGUE,2007,Agulhao,0.98,44.77,0.021889658253294614
PORTO DO MANGUE,2007,Cioba,0.97,44.77,0.02166629439356712
PORTO DO MANGUE,2007,Bagre,0.74,44.77,0.016528925619834708
PORTO DO MANGUE,2007,Biquara,0.69,44.77,0.015412106321197229
PORTO DO MANGUE,2007,Dentao,0.58,44.77,0.012955103864194772
PORTO DO MANGUE,2007,Caçao,0.52,44.77,0.011614920705829796
PORTO DO MANGUE,2007,Camurupim,0.49,44.77,0.010944829126647307
PORTO DO MANGUE,2007,Carapeba,0.41,44.77,0.009157918248827338
PORTO DO MANGUE,2007,Xareu,0.31,44.77,0.006924279651552378
PORTO DO MANGUE,2007,Salema,0.28,44.77,0.00625418807236989
PORTO DO MANGUE,2007,Albacora,0.18,44.77,0.0040205494750949295
PORTO DO MANGUE,2007,Bonito,0.13,44.77,0.002903730176457449
PORTO DO MANGUE,2007,Serra,0.07,44.77,0.0015635470180924726
PORTO DO MANGUE,2007,Garoupa,0.01,44.77,0.00022336385972749609
PORTO DO MANGUE,2007,Sardinha,0.01,44.77,0.00022336385972749609
PORTO DO MANGUE,2007,Arabaiana,0.0,44.77,0.0
PORTO DO MANGUE,2006,Camarao,14.0,85.16,0.16439643024894318
PORTO DO MANGUE,2006,Arraia,10.74,85.16,0.1261155472052607
PORTO DO MANGUE,2006,Ariaco,7.94,85.16,0.09323626115547207
PORTO DO MANGUE,2006,Caico,7.87,85.16,0.09241427900422734
PORTO DO MANGUE,2006,Cavala,5.77,85.16,0.06775481446688586
PORTO DO MANGUE,2006,Guaiuba,5.35,85.16,0.06282292155941757
PORTO DO MANGUE,2006,Pescada,5.31,85.16,0.062353217472992016
PORTO DO MANGUE,2006,Camurim,4.33,85.16,0.050845467355566
PORTO DO MANGUE,2006,Tainha,3.32,85.16,0.038985439173320806
PORTO DO MANGUE,2006,Lagosta,2.85,85.16,0.033466416157820575
PORTO DO MANGUE,2006,Outros,2.76,85.16,0.03240958196336308
PORTO DO MANGUE,2006,Serra,2.58,85.16,0.0302959135744481
PORTO DO MANGUE,2006,Sirigado,2.14,85.16,0.025129168623767028
PORTO DO MANGUE,2006,Dourado,1.73,85.16,0.02031470173790512
PORTO DO MANGUE,2006,Caçao,1.52,85.16,0.017848755284170972
PORTO DO MANGUE,2006,Camurupim,1.25,85.16,0.014678252700798498
PORTO DO MANGUE,2006,Dentao,1.23,85.16,0.01444340065758572
PORTO DO MANGUE,2006,Garajuba,0.94,85.16,0.011038046031000469
PORTO DO MANGUE,2006,Cururuca,0.92,85.16,0.010803193987787695
PORTO DO MANGUE,2006,Polvo,0.74,85.16,0.00868952559887271
PORTO DO MANGUE,2006,Cioba,0.7,85.16,0.008219821512447158
PORTO DO MANGUE,2006,Bagre,0.47,85.16,0.005519023015500234
PORTO DO MANGUE,2006,Bonito,0.35,85.16,0.004109910756223579
PORTO DO MANGUE,2006,Garoupa,0.1,85.16,0.0011742602160638798
PORTO DO MANGUE,2006,Xareu,0.1,85.16,0.0011742602160638798
PORTO DO MANGUE,2006,Arabaiana,0.07,85.16,0.0008219821512447159
PORTO DO MANGUE,2006,Albacora,0.04,85.16,0.0004697040864255519
PORTO DO MANGUE,2006,Sardinha,0.04,85.16,0.0004697040864255519
PORTO DO MANGUE,2005,Sardinha,27.42,139.69,0.1962917889612714
PORTO DO MANGUE,2005,Lagosta,11.82,139.69,0.08461593528527454
PORTO DO MANGUE,2005,Ariaco,11.52,139.69,0.08246832271458229
PORTO DO MANGUE,2005,Arraia,9.95,139.69,0.07122915026129285
PORTO DO MANGUE,2005,Camarao,8.57,139.69,0.061350132436108526
PORTO DO MANGUE,2005,Outros,8.34,139.69,0.05970362946524447
PORTO DO MANGUE,2005,Pescada,7.01,139.69,0.05018254706850884
PORTO DO MANGUE,2005,Guaiuba,6.5,139.69,0.04653160569833202
PORTO DO MANGUE,2005,Tainha,6.1,139.69,0.043668122270742356
PORTO DO MANGUE,2005,Caico,5.56,139.69,0.03980241964349631
PORTO DO MANGUE,2005,Polvo,5.49,139.69,0.039301310043668124
PORTO DO MANGUE,2005,Cavala,4.22,139.69,0.030209750161070942
PORTO DO MANGUE,2005,Camurim,3.92,139.69,0.028062137590378695
PORTO DO MANGUE,2005,Caranguejo,3.56,139.69,0.025485002505548
PORTO DO MANGUE,2005,Serra,2.91,139.69,0.020831841935714798
PORTO DO MANGUE,2005,Sirigado,2.4,139.69,0.017180900565537977
PORTO DO MANGUE,2005,Cioba,2.37,139.69,0.016966139308468752
PORTO DO MANGUE,2005,Biquara,2.29,139.69,0.01639344262295082
PORTO DO MANGUE,2005,Dentao,1.7,139.69,0.012169804567256066
PORTO DO MANGUE,2005,Dourado,1.63,139.69,0.011668694967427876
PORTO DO MANGUE,2005,Camurupim,1.23,139.69,0.008805211539838213
PORTO DO MANGUE,2005,Garajuba,1.13,139.69,0.008089340682940796
PORTO DO MANGUE,2005,Bonito,1.05,139.69,0.007516643997422866
PORTO DO MANGUE,2005,Xareu,0.6799999999999999,139.69,0.004867921826902427
PORTO DO MANGUE,2005,Cururuca,0.65,139.69,0.004653160569833202
PORTO DO MANGUE,2005,Caçao,0.55,139.69,0.003937289712935787
PORTO DO MANGUE,2005,Bagre,0.52,139.69,0.003722528455866562
PORTO DO MANGUE,2005,Garoupa,0.24,139.69,0.0017180900565537977
PORTO DO MANGUE,2005,Agulha,0.21,139.69,0.001503328799484573
PORTO DO MANGUE,2005,Pargo,0.14,139.69,0.001002219199656382
PORTO DO MANGUE,2005,Arabaiana,0.01,139.69,7.158708568974158e-05
PORTO DO MANGUE,2004,Camarao,27.62,69.84,0.395475372279496
PORTO DO MANGUE,2004,Lagosta,10.5,69.84,0.15034364261168384
PORTO DO MANGUE,2004,Ariaco,4.47,69.84,0.06400343642611683
PORTO DO MANGUE,2004,Cavala,3.76,69.84,0.05383734249713631
PORTO DO MANGUE,2004,Outros,3.54,69.84,0.0506872852233677
PORTO DO MANGUE,2004,Tainha,3.12,69.84,0.044673539518900345
PORTO DO MANGUE,2004,Caico,2.81,69.84,0.04023482245131729
PORTO DO MANGUE,2004,Dentao,2.74,69.84,0.03923253150057274
PORTO DO MANGUE,2004,Arraia,2.48,69.84,0.035509736540664374
PORTO DO MANGUE,2004,Polvo,2.18,69.84,0.031214203894616266
PORTO DO MANGUE,2004,Serra,2.14,69.84,0.030641466208476516
PORTO DO MANGUE,2004,Pescada,1.19,69.84,0.0170389461626575
PORTO DO MANGUE,2004,Cioba,1.18,69.84,0.016895761741122565
PORTO DO MANGUE,2004,Dourado,0.96,69.84,0.01374570446735395
PORTO DO MANGUE,2004,Guaiuba,0.52,69.84,0.0074455899198167235
PORTO DO MANGUE,2004,Garajuba,0.45,69.84,0.006443298969072165
PORTO DO MANGUE,2004,Sirigado,0.09,69.84,0.001288659793814433
PORTO DO MANGUE,2004,Albacora,0.04,69.84,0.000572737686139748
PORTO DO MANGUE,2004,Bagre,0.03,69.84,0.00042955326460481093
PORTO DO MANGUE,2004,Xareu,0.02,69.84,0.000286368843069874
PORTO DO MANGUE,2003,Ariaco,8.58,46.07,0.186238332971565
PORTO DO MANGUE,2003,Lagosta,8.47,46.07,0.18385066203603215
PORTO DO MANGUE,2003,Caico,7.82,46.07,0.16974169741697417
PORTO DO MANGUE,2003,Camarao,4.51,46.07,0.09789450835684826
PORTO DO MANGUE,2003,Outros,4.3,46.07,0.09333622747992186
PORTO DO MANGUE,2003,Biquara,4.05,46.07,0.08790970262643802
PORTO DO MANGUE,2003,Tainha,3.41,46.07,0.07401779900151943
PORTO DO MANGUE,2003,Cavala,1.87,46.07,0.040590405904059046
PORTO DO MANGUE,2003,Arraia,0.98,46.07,0.021271977425656608
PORTO DO MANGUE,2003,Dourado,0.53,46.07,0.011504232689385718
PORTO DO MANGUE,2003,Cioba,0.4,46.07,0.008682439765574127
PORTO DO MANGUE,2003,Bonito,0.37,46.07,0.008031256783156067
PORTO DO MANGUE,2003,Guaiuba,0.32,46.07,0.006945951812459301
PORTO DO MANGUE,2003,Polvo,0.24,46.07,0.005209463859344476
PORTO DO MANGUE,2003,Serra,0.16,46.07,0.0034729759062296505
PORTO DO MANGUE,2003,Sirigado,0.06,46.07,0.001302365964836119
PORTO DO MANGUE,2003,Albacora,0.0,46.07,0.0
PORTO DO MANGUE,2002,Camarao,12.71,65.83,0.19307306699073373
PORTO DO MANGUE,2002,Lagosta,9.39,65.83,0.14264013367765457
PORTO DO MANGUE,2002,Ariaco,8.45,65.83,0.12836092966732493
PORTO DO MANGUE,2002,Outros,7.98,65.83,0.12122132766216012
PORTO DO MANGUE,2002,Cioba,6.72,65.83,0.10208111803129272
PORTO DO MANGUE,2002,Tainha,6.42,65.83,0.09752392526203858
PORTO DO MANGUE,2002,Cavala,5.05,65.83,0.07671274494911134
PORTO DO MANGUE,2002,Arraia,3.0,65.83,0.0455719276925414
PORTO DO MANGUE,2002,Pescada,2.44,65.83,0.037065167856600335
PORTO DO MANGUE,2002,Dentao,2.01,65.83,0.03053319155400273
PORTO DO MANGUE,2002,Guaiuba,1.51,65.83,0.022937870271912502
PORTO DO MANGUE,2002,Caçao,0.15,65.83,0.0022785963846270697
PORTO DO MANGUE,2001,Lagosta,19.3,96.61,0.19977228030224614
PORTO DO MANGUE,2001,Camarao,9.64,96.61,0.0997826311975986
PORTO DO MANGUE,2001,Cavala,7.9,96.61,0.0817720732843391
PORTO DO MANGUE,2001,Outros,7.42,96.61,0.07680364351516406
PORTO DO MANGUE,2001,Ariaco,6.84,96.61,0.07080012421074423
PORTO DO MANGUE,2001,Cioba,6.23,96.61,0.06448607804575096
PORTO DO MANGUE,2001,Tainha,5.41,96.61,0.05599834385674361
PORTO DO MANGUE,2001,Pescada,5.11,96.61,0.05289307525100922
PORTO DO MANGUE,2001,Polvo,4.17,96.61,0.043163233619708107
PORTO DO MANGUE,2001,Dourado,4.1,96.61,0.04243867094503674
PORTO DO MANGUE,2001,Arraia,3.98,96.61,0.041196563502742985
PORTO DO MANGUE,2001,Garajuba,3.92,96.61,0.04057550978159611
PORTO DO MANGUE,2001,Guaiuba,2.56,96.61,0.026498292102266847
PORTO DO MANGUE,2001,Caico,2.51,96.61,0.025980747334644446
PORTO DO MANGUE,2001,Agulha,2.47,96.61,0.02556671152054653
PORTO DO MANGUE,2001,Biquara,1.23,96.61,0.012731601283511024
PORTO DO MANGUE,2001,Bagre,0.96,96.61,0.009936859538350067
PORTO DO MANGUE,2001,Serra,0.66,96.61,0.0068315909326156716
PORTO DO MANGUE,2001,Xareu,0.59,96.61,0.006107028257944312
PORTO DO MANGUE,2001,Caçao,0.56,96.61,0.005796501397370873
PORTO DO MANGUE,2001,Dentao,0.34,96.61,0.0035193044198323156
PORTO DO MANGUE,2001,Albacora,0.28,96.61,0.0028982506986854365
PORTO DO MANGUE,2001,Garoupa,0.21,96.61,0.002173688024014077
PORTO DO MANGUE,2001,Sirigado,0.16,96.61,0.001656143256391678
PORTO DO MANGUE,2001,Agulhao,0.06,96.61,0.0006210537211468792
MACAU,2024,Buzios,172.73,997.22,0.17321152804797335
MACAU,2024,Guaiuba,128.8,997.22,0.12915906219289625
MACAU,2024,Tainha,109.5,997.22,0.1098052586189607
MACAU,2024,Sardinha,109.14,997.22,0.10944425502898056
MACAU,2024,Carapeba,61.7,997.22,0.06187200417159704
MACAU,2024,Caico,50.19,997.22,0.05032991716973185
MACAU,2024,Outros,49.42,997.22,0.04955777060227432
MACAU,2024,Serra,38.97,997.22,0.03907863861535067
MACAU,2024,Ova Voador,37.43,997.22,0.03753434548043561
MACAU,2024,Cioba,23.3,997.22,0.023364954573714927
MACAU,2024,Agulha,21.56,997.22,0.02162010388881089
MACAU,2024,Ariaco,19.9,997.22,0.01995547622390245
MACAU,2024,Dourado,17.9,997.22,0.017949900724012754
MACAU,2024,Garajuba,16.8,997.22,0.016846834199073426
MACAU,2024,Marisco,15.2,997.22,0.01524237379916167
MACAU,2024,Salema,14.99,997.22,0.015031788371673252
MACAU,2024,Xareu,14.58,997.22,0.014620645394195865
MACAU,2024,Pescada,10.44,997.22,0.010469104109424199
MACAU,2024,Pampo,9.43,997.22,0.009456288481979904
MACAU,2024,Cavala,7.8,997.22,0.007821744449569804
MACAU,2024,Peixe Voador,7.77,997.22,0.007791660817071458
MACAU,2024,Garabebeu,7.3,997.22,0.007320350574597381
MACAU,2024,Arraia,6.82,997.22,0.006839012454623854
MACAU,2024,Camurim,6.4,997.22,0.006417841599647019
MACAU,2024,Siri,5.08,997.22,0.005094161769719821
MACAU,2024,Bagre,4.96,997.22,0.004973827239726439
MACAU,2024,Cururuca,3.4,997.22,0.0034094783498124785
MACAU,2024,Caçao,3.3,997.22,0.0033091995748179936
MACAU,2024,Sirigado,3.03,997.22,0.0030384468823328853
MACAU,2024,Bicuda,2.58,997.22,0.0025871923948577046
MACAU,2024,Bonito,2.16,997.22,0.002166021539880869
MACAU,2024,Ubarana,2.02,997.22,0.0020256312548885902
MACAU,2024,Albacora,1.8,997.22,0.001805017949900724
MACAU,2024,Caranguejo,1.8,997.22,0.001805017949900724
MACAU,2024,Paru,1.7,997.22,0.0017047391749062393
MACAU,2024,Camarao,1.4,997.22,0.0014039028499227852
MACAU,2024,Agulhao,1.05,997.22,0.0010529271374420891
MACAU,2024,Arabaiana,0.84,997.22,0.0008423417099536712
MACAU,2024,Peixe Galo,0.82,997.22,0.0008222859549547742
MACAU,2024,Espada,0.8,997.22,0.0008022301999558774
MACAU,2024,Biquara,0.66,997.22,0.0006618399149635988
MACAU,2024,Garoupa,0.5,997.22,0.0005013938749724233
MACAU,2024,Camurupim,0.4,997.22,0.0004011150999779387
MACAU,2024,Dentao,0.4,997.22,0.0004011150999779387
MACAU,2024,Beijupira,0.17,997.22,0.00017047391749062395
MACAU,2024,Pargo,0.1,997.22,0.00010027877499448467
MACAU,2024,Tilapia,0.09,997.22,9.02508974950362e-05
MACAU,2024,Polvo,0.08,997.22,8.022301999558774e-05
MACAU,2024,Pirauna,0.01,997.22,1.0027877499448467e-05
MACAU,2024,Budiao,0.0,997.22,0.0
MACAU,2024,Cangulo,0.0,997.22,0.0
MACAU,2024,Carauna,0.0,997.22,0.0
MACAU,2024,Lagosta,0.0,997.22,0.0
MACAU,2024,Saramunete,0.0,997.22,0.0
MACAU,2023,Buzios,352.25,1359.35,0.259131202412918
MACAU,2023,Sardinha,155.06,1359.35,0.11406922426159563
MACAU,2023,Tainha,135.02,1359.35,0.0993268841725825
MACAU,2023,Guaiuba,76.96,1359.35,0.05661529407437378
MACAU,2023,Ova Voador,65.72,1359.35,0.0483466362599772
MACAU,2023,Outros,60.71,1359.35,0.04466105123772392
MACAU,2023,Caico,51.99,1359.35,0.03824622062014934
MACAU,2023,Serra,51.34,1359.35,0.037768050906683344
MACAU,2023,Marisco,50.43,1359.35,0.03709861330783095
MACAU,2023,Carapeba,47.39,1359.35,0.03486225034023614
MACAU,2023,Peixe Voador,37.46,1359.35,0.027557288409901792
MACAU,2023,Agulha,32.8,1359.35,0.02412917938720712
MACAU,2023,Xareu,25.05,1359.35,0.018427925111266417
MACAU,2023,Cioba,22.71,1359.35,0.016706514142788835
MACAU,2023,Dourado,22.05,1359.35,0.016220987972192593
MACAU,2023,Garajuba,20.0,1359.35,0.014712914260492147
MACAU,2023,Salema,19.38,1359.35,0.014256813918416891
MACAU,2023,Arraia,14.38,1359.35,0.010578585353293856
MACAU,2023,Ariaco,13.28,1359.35,0.009769375068966786
MACAU,2023,Pescada,12.76,1359.35,0.00938683929819399
MACAU,2023,Cavala,8.75,1359.35,0.006436899988965314
MACAU,2023,Pampo,8.13,1359.35,0.005980799646890059
MACAU,2023,Garabebeu,7.04,1359.35,0.005178945819693236
MACAU,2023,Albacora,7.01,1359.35,0.005156876448302498
MACAU,2023,Bagre,6.96,1359.35,0.005120094162651268
MACAU,2023,Bonito,6.17,1359.35,0.004538934049361828
MACAU,2023,Caranguejo,5.82,1359.35,0.0042814580498032155
MACAU,2023,Espada,4.89,1359.35,0.00359730753669033
MACAU,2023,Camurim,4.88,1359.35,0.003589951079560084
MACAU,2023,Caçao,4.83,1359.35,0.003553168793908854
MACAU,2023,Siri,4.78,1359.35,0.0035163865082576237
MACAU,2023,Cururuca,4.17,1359.35,0.0030676426233126127
MACAU,2023,Camarao,2.72,1359.35,0.0020009563394269322
MACAU,2023,Ubarana,2.63,1359.35,0.0019347482252547175
MACAU,2023,Agulhao,2.49,1359.35,0.0018317578254312726
MACAU,2023,Bicuda,2.18,1359.35,0.0016037076543936443
MACAU,2023,Sirigado,2.07,1359.35,0.001522786625960937
MACAU,2023,Paru,1.41,1359.35,0.0010372604553646964
MACAU,2023,Polvo,1.33,1359.35,0.0009784087983227279
MACAU,2023,Peixe Galo,1.14,1359.35,0.0008386361128480523
MACAU,2023,Arabaiana,0.67,1359.35,0.0004928826277264869
MACAU,2023,Camurupim,0.62,1359.35,0.0004561003420752566
MACAU,2023,Dentao,0.59,1359.35,0.00043403097068451835
MACAU,2023,Biquara,0.29,1359.35,0.00021333725677713614
MACAU,2023,Beijupira,0.24,1359.35,0.00017655497112590576
MACAU,2023,Pargo,0.21,1359.35,0.00015448559973516756
MACAU,2023,Garoupa,0.19,1359.35,0.0001397726854746754
MACAU,2023,Pirauna,0.14,1359.35,0.00010299039982344505
MACAU,2023,Lagosta,0.08,1359.35,5.885165704196859e-05
MACAU,2023,Tilapia,0.07,1359.35,5.1495199911722526e-05
MACAU,2023,Carauna,0.05,1359.35,3.678228565123037e-05
MACAU,2023,Budiao,0.03,1359.35,2.206937139073822e-05
MACAU,2023,Saramunete,0.03,1359.35,2.206937139073822e-05
MACAU,2023,Cangulo,0.0,1359.35,0.0
MACAU,2022,Buzios,309.09,1358.4099999999999,0.22753807760543576
MACAU,2022,Guaiuba,143.7,1358.4099999999999,0.10578544033097519
MACAU,2022,Tainha,132.54,1358.4099999999999,0.0975699531069412
MACAU,2022,Sardinha,125.77,1358.4099999999999,0.0925861853196016
MACAU,2022,Ova Voador,121.57,1358.4099999999999,0.08949433528905118
MACAU,2022,Caico,59.06,1358.4099999999999,0.043477300667692384
MACAU,2022,Agulha,56.28,1358.4099999999999,0.041430790409375674
MACAU,2022,Outros,55.02,1358.4099999999999,0.040503235400210544
MACAU,2022,Serra,53.97,1358.4099999999999,0.039730272892572936
MACAU,2022,Carapeba,38.7,1358.4099999999999,0.028489189567214617
MACAU,2022,Cioba,32.4,1358.4099999999999,0.02385141452138898
MACAU,2022,Garajuba,25.1,1358.4099999999999,0.018477484706384672
MACAU,2022,Ariaco,22.79,1358.4099999999999,0.016776967189581937
MACAU,2022,Salema,19.79,1358.4099999999999,0.014568502882045923
MACAU,2022,Peixe Voador,16.2,1358.4099999999999,0.01192570726069449
MACAU,2022,Dourado,14.0,1358.4099999999999,0.01030616676850141
MACAU,2022,Pescada,12.67,1358.4099999999999,0.009327080925493777
MACAU,2022,Arraia,11.12,1358.4099999999999,0.008186041033266834
MACAU,2022,Xareu,10.23,1358.4099999999999,0.007530863288697817
MACAU,2022,Marisco,9.1,1358.4099999999999,0.006699008399525917
MACAU,2022,Bagre,8.97,1358.4099999999999,0.00660330827953269
MACAU,2022,Caranguejo,8.8,1358.4099999999999,0.0064781619687723155
MACAU,2022,Cavala,8.5,1358.4099999999999,0.006257315538018714
MACAU,2022,Siri,8.32,1358.4099999999999,0.006124807679566553
MACAU,2022,Bonito,6.75,1358.4099999999999,0.004969044691956037
MACAU,2022,Sirigado,4.23,1358.4099999999999,0.0031139346736257837
MACAU,2022,Bicuda,4.11,1358.4099999999999,0.003025596101324343
MACAU,2022,Pampo,3.89,1358.4099999999999,0.002863642052105035
MACAU,2022,Caçao,3.8,1358.4099999999999,0.0027973881228789545
MACAU,2022,Espada,3.7,1358.4099999999999,0.0027237726459610873
MACAU,2022,Peixe Galo,3.7,1358.4099999999999,0.0027237726459610873
MACAU,2022,Cururuca,3.4,1358.4099999999999,0.0025029262152074854
MACAU,2022,Camurim,3.2,1358.4099999999999,0.002355695261371751
MACAU,2022,Garabebeu,3.0,1358.4099999999999,0.0022084643075360164
MACAU,2022,Agulhao,2.67,1358.4099999999999,0.001965533233707055
MACAU,2022,Beijupira,1.73,1358.4099999999999,0.001273547750679103
MACAU,2022,Ubarana,1.69,1358.4099999999999,0.001244101559911956
MACAU,2022,Albacora,1.54,1358.4099999999999,0.0011336783445351551
MACAU,2022,Camarao,1.5,1358.4099999999999,0.0011042321537680082
MACAU,2022,Paru,1.5,1358.4099999999999,0.0011042321537680082
MACAU,2022,Biquara,1.44,1358.4099999999999,0.001060062867617288
MACAU,2022,Dentao,0.9,1358.4099999999999,0.000662539292260805
MACAU,2022,Camurupim,0.8,1358.4099999999999,0.0005889238153429378
MACAU,2022,Arabaiana,0.52,1358.4099999999999,0.00038280047997290954
MACAU,2022,Pargo,0.3,1358.4099999999999,0.00022084643075360164
MACAU,2022,Garoupa,0.1,1358.4099999999999,7.361547691786722e-05
MACAU,2022,Lagosta,0.1,1358.4099999999999,7.361547691786722e-05
MACAU,2022,Polvo,0.07,1358.4099999999999,5.153083384250706e-05
MACAU,2022,Cangulo,0.05,1358.4099999999999,3.680773845893361e-05
MACAU,2022,Tilapia,0.02,1358.4099999999999,1.4723095383573445e-05
MACAU,2022,Budiao,0.01,1358.4099999999999,7.3615476917867226e-06
MACAU,2022,Carauna,0.0,1358.4099999999999,0.0
MACAU,2022,Pirauna,0.0,1358.4099999999999,0.0
MACAU,2022,Saramunete,0.0,1358.4099999999999,0.0
MACAU,2021,Buzios,241.07,1308.61,0.1842183691092075
MACAU,2021,Ova Voador,157.88,1308.61,0.12064709883005632
MACAU,2021,Guaiuba,157.82,1308.61,0.12060124865315106
MACAU,2021,Tainha,138.38,1308.61,0.10574579133584491
MACAU,2021,Sardinha,111.76,1308.61,0.08540359618220861
MACAU,2021,Agulha,82.76,1308.61,0.06324267734466343
MACAU,2021,Outros,44.13,1308.61,0.03372280511382307
MACAU,2021,Caico,43.83,1308.61,0.033493554229296736
MACAU,2021,Peixe Voador,43.18,1308.61,0.03299684397948969
MACAU,2021,Serra,35.91,1308.61,0.027441330877801637
MACAU,2021,Carapeba,32.03,1308.61,0.02447635277126111
MACAU,2021,Dourado,25.49,1308.61,0.019478683488587126
MACAU,2021,Marisco,23.13,1308.61,0.017675243196980002
MACAU,2021,Cioba,19.38,1308.61,0.014809607140400884
MACAU,2021,Salema,17.2,1308.61,0.013143717379509557
MACAU,2021,Caranguejo,13.78,1308.61,0.0105302572959094
MACAU,2021,Ariaco,11.59,1308.61,0.008856725838867196
MACAU,2021,Xareu,11.32,1308.61,0.008650400042793499
MACAU,2021,Arraia,9.47,1308.61,0.007236686254881134
MACAU,2021,Garajuba,9.47,1308.61,0.007236686254881134
MACAU,2021,Pescada,7.78,1308.61,0.005945239605382811
MACAU,2021,Cavala,7.34,1308.61,0.005609004974744194
MACAU,2021,Bagre,7.3,1308.61,0.005578438190140684
MACAU,2021,Camarao,6.75,1308.61,0.005158144901842413
MACAU,2021,Siri,5.28,1308.61,0.004034815567663399
MACAU,2021,Bicuda,4.96,1308.61,0.003790281290835314
MACAU,2021,Pampo,4.74,1308.61,0.003622163975516006
MACAU,2021,Camurim,4.69,1308.61,0.0035839554947616177
MACAU,2021,Caçao,4.52,1308.61,0.0034540466601966973
MACAU,2021,Bonito,3.43,1308.61,0.002621101779751034
MACAU,2021,Garabebeu,3.27,1308.61,0.0024988346413369915
MACAU,2021,Agulhao,2.87,1308.61,0.0021931667953018854
MACAU,2021,Espada,2.44,1308.61,0.0018645738608141463
MACAU,2021,Albacora,1.78,1308.61,0.0013602219148562216
MACAU,2021,Cururuca,1.66,1308.61,0.0012685215610456898
MACAU,2021,Ubarana,1.65,1308.61,0.0012608798648948121
MACAU,2021,Biquara,1.53,1308.61,0.0011691795110842804
MACAU,2021,Sirigado,1.44,1308.61,0.0011004042457263814
MACAU,2021,Paru,1.35,1308.61,0.0010316289803684827
MACAU,2021,Peixe Galo,1.23,1308.61,0.0009399286265579508
MACAU,2021,Tilapia,0.79,1308.61,0.0006036939959193343
MACAU,2021,Camurupim,0.74,1308.61,0.0005654855151649461
MACAU,2021,Arabaiana,0.54,1308.61,0.0004126515921473931
MACAU,2021,Budiao,0.19,1308.61,0.00014519222686667534
MACAU,2021,Beijupira,0.15,1308.61,0.00011462544226316474
MACAU,2021,Dentao,0.14,1308.61,0.0001069837461122871
MACAU,2021,Garoupa,0.14,1308.61,0.0001069837461122871
MACAU,2021,Polvo,0.09,1308.61,6.877526535789884e-05
