dominant_gear_type,year,species,sp_production_ton,total_production_ton,species_share
traineira,2019,Peixe Galo,0.0,34.33,0.0
traineira,2019,Peixe Voador,0.0,34.33,0.0
traineira,2019,Pirauna,0.0,34.33,0.0
traineira,2019,Polvo,0.0,34.33,0.0
traineira,2019,Sardinha,0.0,34.33,0.0
traineira,2019,Siri,0.0,34.33,0.0
traineira,2019,Sirigado,0.0,34.33,0.0
traineira,2019,Tilapia,0.0,34.33,0.0
traineira,2017,Albacora,138.1,834.0,0.16558752997601917
traineira,2017,Ariaco,63.300000000000004,834.0,0.07589928057553957
traineira,2017,Outros,47.5,834.0,0.05695443645083933
traineira,2017,Caico,47.0,834.0,0.05635491606714628
traineira,2017,Sardinha,47.0,834.0,0.05635491606714628
traineira,2017,Biquara,46.9,834.0,0.056235011990407674
traineira,2017,Caranguejo,40.3,834.0,0.04832134292565947
traineira,2017,Lagosta,37.6,834.0,0.04508393285371703
traineira,2017,Agulha,37.2,834.0,0.04460431654676259
traineira,2017,Carapeba,37.0,834.0,0.04436450839328537
traineira,2017,Buzios,36.300000000000004,834.0,0.043525179856115113
traineira,2017,Garajuba,30.8,834.0,0.036930455635491605
traineira,2017,Guaiuba,25.0,834.0,0.02997601918465228
traineira,2017,Tainha,23.7,834.0,0.028417266187050358
traineira,2017,Camurim,21.799999999999997,834.0,0.026139088729016782
traineira,2017,Camarao,21.0,834.0,0.025179856115107913
traineira,2017,Bagre,19.5,834.0,0.023381294964028777
traineira,2017,Cururuca,15.5,834.0,0.01858513189448441
traineira,2017,Bonito,14.1,834.0,0.016906474820143885
traineira,2017,Paru,14.1,834.0,0.016906474820143885
traineira,2017,Dourado,13.0,834.0,0.015587529976019185
traineira,2017,Serra,7.1,834.0,0.008513189448441247
traineira,2017,Salema,6.8,834.0,0.00815347721822542
traineira,2017,Cavala,6.6,834.0,0.007913669064748202
traineira,2017,Tilapia,5.8,834.0,0.006954436450839328
traineira,2017,Peixe Voador,5.6,834.0,0.00671462829736211
traineira,2017,Camurupim,4.5,834.0,0.00539568345323741
traineira,2017,Caçao,4.5,834.0,0.00539568345323741
traineira,2017,Peixe Galo,3.3,834.0,0.003956834532374101
traineira,2017,Sirigado,3.0999999999999996,834.0,0.003717026378896882
traineira,2017,Dentao,2.5999999999999996,834.0,0.0031175059952038365
traineira,2017,Pargo,1.7000000000000002,834.0,0.0020383693045563553
traineira,2017,Polvo,1.7,834.0,0.002038369304556355
traineira,2017,Marisco,1.3,834.0,0.0015587529976019184
traineira,2017,Siri,1.1,834.0,0.0013189448441247003
traineira,2017,Arabaiana,1.0,834.0,0.001199040767386091
traineira,2017,Garoupa,0.5,834.0,0.0005995203836930455
traineira,2017,Garabebeu,0.1,834.0,0.00011990407673860912
traineira,2016,Tainha,86.5,304.1,0.28444590595198943
traineira,2016,Caranguejo,23.0,304.1,0.07563301545544228
traineira,2016,Caico,22.599999999999998,304.1,0.07431765866491284
traineira,2016,Outros,21.900000000000002,304.1,0.07201578428148636
traineira,2016,Lagosta,20.099999999999998,304.1,0.06609667872410391
traineira,2016,Guaiuba,12.5,304.1,0.04110489970404472
traineira,2016,Agulha,11.7,304.1,0.03847418612298586
traineira,2016,Bagre,10.2,304.1,0.03354159815850049
traineira,2016,Espada,8.3,304.1,0.027293653403485697
traineira,2016,Peixe Voador,7.2,304.1,0.02367642222952976
traineira,2016,Carapeba,7.199999999999999,304.1,0.023676422229529755
traineira,2016,Arraia,7.0,304.1,0.023018743834265044
traineira,2016,Garajuba,6.0,304.1,0.019730351857941465
traineira,2016,Serra,5.800000000000001,304.1,0.019072673462676753
traineira,2016,Dourado,4.8,304.1,0.01578428148635317
traineira,2016,Salema,4.2,304.1,0.013811246300559027
traineira,2016,Ova Voador,4.1,304.1,0.013482407102926667
traineira,2016,Pescada,3.8,304.1,0.012495889510029595
traineira,2016,Bonito,3.6,304.1,0.01183821111476488
traineira,2016,Cavala,3.5,304.1,0.011509371917132522
traineira,2016,Camurim,2.9,304.1,0.009536336731338375
traineira,2016,Ariaco,2.8,304.1,0.009207497533706017
traineira,2016,Biquara,2.8,304.1,0.009207497533706017
traineira,2016,Buzios,2.6,304.1,0.008549819138441302
traineira,2016,Cioba,2.5999999999999996,304.1,0.0085498191384413
traineira,2016,Cururuca,2.2,304.1,0.007234462347911871
traineira,2016,Pargo,2.1,304.1,0.006905623150279513
traineira,2016,Dentao,1.9000000000000001,304.1,0.006247944755014798
traineira,2016,Paru,1.9,304.1,0.006247944755014797
traineira,2016,Caçao,1.3,304.1,0.004274909569220651
traineira,2016,Sardinha,1.3,304.1,0.004274909569220651
traineira,2016,Sirigado,1.1,304.1,0.0036172311739559354
traineira,2016,Albacora,1.0,304.1,0.0032883919763235774
traineira,2016,Arabaiana,1.0,304.1,0.0032883919763235774
traineira,2016,Camarao,0.9,304.1,0.00295955277869122
traineira,2016,Camurupim,0.7999999999999999,304.1,0.002630713581058862
traineira,2016,Garoupa,0.4,304.1,0.0013153567905294311
traineira,2016,Marisco,0.2,304.1,0.0006576783952647156
traineira,2016,Siri,0.2,304.1,0.0006576783952647156
traineira,2016,Garabebeu,0.1,304.1,0.0003288391976323578
traineira,2016,Peixe Galo,0.0,304.1,0.0
traineira,2016,Polvo,0.0,304.1,0.0
traineira,2016,Tilapia,0.0,304.1,0.0
traineira,2015,Tainha,44.3,151.79999999999998,0.29183135704874835
traineira,2015,Caranguejo,12.6,151.79999999999998,0.08300395256916997
traineira,2015,Caico,12.0,151.79999999999998,0.0790513833992095
traineira,2015,Lagosta,11.2,151.79999999999998,0.07378129117259552
traineira,2015,Outros,9.2,151.79999999999998,0.06060606060606061
traineira,2015,Agulha,8.1,151.79999999999998,0.05335968379446641
traineira,2015,Guaiuba,6.1,151.79999999999998,0.04018445322793149
traineira,2015,Bagre,5.8,151.79999999999998,0.038208168642951255
traineira,2015,Carapeba,3.9000000000000004,151.79999999999998,0.025691699604743087
traineira,2015,Arraia,3.4000000000000004,151.79999999999998,0.02239789196310936
traineira,2015,Garajuba,2.7,151.79999999999998,0.01778656126482214
traineira,2015,Cavala,2.5,151.79999999999998,0.016469038208168644
traineira,2015,Serra,2.5,151.79999999999998,0.016469038208168644
traineira,2015,Ova Voador,2.4,151.79999999999998,0.0158102766798419
traineira,2015,Salema,2.4,151.79999999999998,0.0158102766798419
traineira,2015,Peixe Voador,2.1,151.79999999999998,0.013833992094861662
traineira,2015,Bonito,1.8,151.79999999999998,0.011857707509881424
traineira,2015,Cioba,1.6,151.79999999999998,0.010540184453227934
traineira,2015,Dourado,1.4,151.79999999999998,0.00922266139657444
traineira,2015,Sardinha,1.4,151.79999999999998,0.00922266139657444
traineira,2015,Camurim,1.3,151.79999999999998,0.008563899868247696
traineira,2015,Dentao,1.3,151.79999999999998,0.008563899868247696
traineira,2015,Buzios,1.2,151.79999999999998,0.00790513833992095
traineira,2015,Camurupim,1.2000000000000002,151.79999999999998,0.00790513833992095
traineira,2015,Paru,1.2000000000000002,151.79999999999998,0.00790513833992095
traineira,2015,Sirigado,0.8999999999999999,151.79999999999998,0.005928853754940712
traineira,2015,Espada,0.7,151.79999999999998,0.00461133069828722
traineira,2015,Ubarana,0.7,151.79999999999998,0.00461133069828722
traineira,2015,Arabaiana,0.6,151.79999999999998,0.003952569169960475
traineira,2015,Biquara,0.6,151.79999999999998,0.003952569169960475
traineira,2015,Caçao,0.6,151.79999999999998,0.003952569169960475
traineira,2015,Garoupa,0.6,151.79999999999998,0.003952569169960475
traineira,2015,Pescada,0.6,151.79999999999998,0.003952569169960475
traineira,2015,Ariaco,0.5,151.79999999999998,0.003293807641633729
traineira,2015,Pargo,0.5,151.79999999999998,0.003293807641633729
traineira,2015,Cururuca,0.4,151.79999999999998,0.0026350461133069834
traineira,2015,Albacora,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Beijupira,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Bicuda,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Camarao,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Peixe Galo,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Siri,0.2,151.79999999999998,0.0013175230566534917
traineira,2015,Agulhao,0.1,151.79999999999998,0.0006587615283267459
traineira,2015,Marisco,0.1,151.79999999999998,0.0006587615283267459
traineira,2015,Xareu,0.1,151.79999999999998,0.0006587615283267459
traineira,2015,Budiao,0.0,151.79999999999998,0.0
traineira,2015,Cangulo,0.0,151.79999999999998,0.0
traineira,2015,Carauna,0.0,151.79999999999998,0.0
traineira,2015,Garabebeu,0.0,151.79999999999998,0.0
traineira,2015,Pirauna,0.0,151.79999999999998,0.0
traineira,2015,Polvo,0.0,151.79999999999998,0.0
traineira,2015,Saramunete,0.0,151.79999999999998,0.0
traineira,2015,Tilapia,0.0,151.79999999999998,0.0
traineira,2014,Tainha,65.2,395.7,0.16477129138236038
traineira,2014,Lagosta,34.2,395.7,0.08642911296436695
traineira,2014,Outros,29.099999999999998,395.7,0.07354056103108415
traineira,2014,Caico,26.0,395.7,0.06570634318928481
traineira,2014,Carapeba,22.6,395.7,0.05711397523376296
traineira,2014,Espada,20.0,395.7,0.05054334091483447
traineira,2014,Bagre,18.5,395.7,0.04675259034622189
traineira,2014,Caranguejo,17.700000000000003,395.7,0.044730856709628515
traineira,2014,Camurim,17.4,395.7,0.043972706595905985
traineira,2014,Ariaco,15.799999999999999,395.7,0.03992923932271923
traineira,2014,Arraia,13.5,395.7,0.03411675511751327
traineira,2014,Serra,12.3,395.7,0.031084154662623202
traineira,2014,Pescada,12.100000000000001,395.7,0.03057872125347486
traineira,2014,Cururuca,10.6,395.7,0.02678797068486227
traineira,2014,Camarao,9.0,395.7,0.022744503411675512
traineira,2014,Guaiuba,8.3,395.7,0.02097548647965631
traineira,2014,Agulha,7.6,395.7,0.0192064695476371
traineira,2014,Paru,7.5,395.7,0.018953752843062926
traineira,2014,Buzios,6.800000000000001,395.7,0.017184735911043723
traineira,2014,Peixe Voador,6.1,395.7,0.015415718979024513
traineira,2014,Garajuba,5.199999999999999,395.7,0.013141268637856961
traineira,2014,Cioba,5.0,395.7,0.012635835228708618
traineira,2014,Camurupim,4.0,395.7,0.010108668182966895
traineira,2014,Bonito,3.6,395.7,0.009097801364670205
traineira,2014,Salema,3.2,395.7,0.008086934546373516
traineira,2014,Biquara,3.1,395.7,0.007834217841799343
traineira,2014,Caçao,2.5,395.7,0.006317917614354309
traineira,2014,Dourado,2.3000000000000003,395.7,0.005812484205205965
traineira,2014,Peixe Galo,1.4,395.7,0.0035380338640384128
traineira,2014,Cavala,1.3,395.7,0.0032853171594642407
traineira,2014,Albacora,0.9,395.7,0.002274450341167551
traineira,2014,Marisco,0.6,395.7,0.001516300227445034
traineira,2014,Siri,0.6,395.7,0.001516300227445034
traineira,2014,Sardinha,0.5,395.7,0.0012635835228708618
traineira,2014,Sirigado,0.5,395.7,0.0012635835228708618
traineira,2014,Dentao,0.2,395.7,0.0005054334091483448
traineira,2014,Pargo,0.2,395.7,0.0005054334091483448
traineira,2014,Arabaiana,0.1,395.7,0.0002527167045741724
traineira,2014,Garabebeu,0.1,395.7,0.0002527167045741724
traineira,2014,Tilapia,0.1,395.7,0.0002527167045741724
traineira,2014,Garoupa,0.0,395.7,0.0
traineira,2014,Polvo,0.0,395.7,0.0
traineira,2012,Tainha,80.3,280.1,0.28668332738307745
traineira,2012,Caranguejo,33.5,280.1,0.11960014280614066
traineira,2012,Lagosta,20.9,280.1,0.07461620849696536
traineira,2012,Caico,16.8,280.1,0.05997857907890039
traineira,2012,Guaiuba,16.8,280.1,0.05997857907890039
traineira,2012,Peixe Voador,8.8,280.1,0.03141735094609068
traineira,2012,Carapeba,8.600000000000001,280.1,0.030703320242770442
traineira,2012,Espada,8.6,280.1,0.030703320242770435
traineira,2012,Bagre,7.199999999999999,280.1,0.025705105319528736
traineira,2012,Outros,7.1000000000000005,280.1,0.02534808996786862
traineira,2012,Xareu,6.699999999999998,280.1,0.023920028561228126
traineira,2012,Agulha,6.3,280.1,0.022491967154587646
traineira,2012,Arraia,5.7,280.1,0.020349875044626917
traineira,2012,Salema,5.2,280.1,0.01856479828632631
traineira,2012,Cururuca,4.7,280.1,0.016779721528025704
traineira,2012,Camurim,4.4,280.1,0.01570867547304534
traineira,2012,Buzios,4.0,280.1,0.014280614066404854
traineira,2012,Camarao,4.0,280.1,0.014280614066404854
traineira,2012,Pescada,3.5,280.1,0.012495537308104248
traineira,2012,Bonito,2.9,280.1,0.010353445198143518
traineira,2012,Sardinha,2.6999999999999997,280.1,0.009639414494823275
traineira,2012,Paru,2.4000000000000004,280.1,0.008568368439842914
traineira,2012,Garajuba,2.4,280.1,0.008568368439842912
traineira,2012,Ariaco,2.0,280.1,0.007140307033202427
traineira,2012,Cioba,1.8,280.1,0.006426276329882185
traineira,2012,Dourado,1.8,280.1,0.006426276329882185
traineira,2012,Pampo,1.7000000000000002,280.1,0.006069260978222064
traineira,2012,Caçao,1.6,280.1,0.005712245626561942
traineira,2012,Biquara,1.5,280.1,0.00535523027490182
traineira,2012,Albacora,1.3,280.1,0.004641199571581578
traineira,2012,Cavala,1.3,280.1,0.004641199571581578
traineira,2012,Serra,1.2000000000000002,280.1,0.004284184219921457
traineira,2012,Sirigado,0.7999999999999999,280.1,0.0028561228132809708
traineira,2012,Camurupim,0.6,280.1,0.002142092109960728
traineira,2012,Siri,0.30000000000000004,280.1,0.0010710460549803642
traineira,2012,Agulhao,0.1,280.1,0.0003570153516601214
traineira,2012,Beijupira,0.1,280.1,0.0003570153516601214
traineira,2012,Bicuda,0.1,280.1,0.0003570153516601214
traineira,2012,Dentao,0.1,280.1,0.0003570153516601214
traineira,2012,Garoupa,0.1,280.1,0.0003570153516601214
traineira,2012,Marisco,0.1,280.1,0.0003570153516601214
traineira,2012,Ubarana,0.1,280.1,0.0003570153516601214
traineira,2012,Arabaiana,0.0,280.1,0.0
traineira,2012,Budiao,0.0,280.1,0.0
traineira,2012,Cangulo,0.0,280.1,0.0
traineira,2012,Carauna,0.0,280.1,0.0
traineira,2012,Garabebeu,0.0,280.1,0.0
traineira,2012,Pargo,0.0,280.1,0.0
traineira,2012,Peixe Galo,0.0,280.1,0.0
traineira,2012,Pirauna,0.0,280.1,0.0
traineira,2012,Polvo,0.0,280.1,0.0
traineira,2012,Saramunete,0.0,280.1,0.0
traineira,2012,Tilapia,0.0,280.1,0.0
traineira,2011,Tainha,105.54499999999999,449.878,0.23460804929336396
traineira,2011,Outros,40.58,449.878,0.0902022326052841
traineira,2011,Biquara,37.095,449.878,0.0824556879865208
traineira,2011,Marisco,24.707,449.878,0.054919333686021546
traineira,2011,Lagosta,23.88,449.878,0.053081057531152886
traineira,2011,Caico,20.659,449.878,0.04592133867404052
traineira,2011,Guaiuba,19.896,449.878,0.04422532330987512
traineira,2011,Caranguejo,17.383000000000003,449.878,0.03863936444991754
traineira,2011,Carauna,15.083,449.878,0.03352686728401923
traineira,2011,Xareu,14.906,449.878,0.03313342728473053
traineira,2011,Camarao,12.465,449.878,0.027707511814314103
traineira,2011,Cururuca,11.623,449.878,0.025835893286624372
traineira,2011,Bagre,9.434000000000001,449.878,0.020970129679602028
traineira,2011,Ariaco,9.027000000000001,449.878,0.0200654399637235
traineira,2011,Budiao,7.91,449.878,0.01758254460098071
traineira,2011,Salema,6.503,449.878,0.014455030030363789
traineira,2011,Serra,6.119999999999999,449.878,0.01360368811099898
traineira,2011,Arraia,5.922000000000001,449.878,0.013163568789760782
traineira,2011,Carapeba,5.77,449.878,0.012825699411840544
traineira,2011,Espada,4.723999999999999,449.878,0.01050062461378418
traineira,2011,Agulha,4.661,449.878,0.010360586647935661
traineira,2011,Bonito,4.571,449.878,0.010160532411009207
traineira,2011,Camurim,4.553,449.878,0.010120521563623915
traineira,2011,Buzios,4.027,449.878,0.00895131569003152
traineira,2011,Pescada,3.516,449.878,0.0078154521892602
traineira,2011,Paru,3.2849999999999997,449.878,0.007301979647815629
traineira,2011,Dourado,3.103,449.878,0.006897425524253243
traineira,2011,Cavala,2.5989999999999998,449.878,0.00577712179746509
traineira,2011,Cioba,2.552,449.878,0.005672649029292386
traineira,2011,Albacora,2.276,449.878,0.005059149369384589
traineira,2011,Dentao,2.269,449.878,0.00504358959540142
traineira,2011,Caçao,2.1870000000000003,449.878,0.004861317957312873
traineira,2011,Sirigado,1.8719999999999999,449.878,0.004161128128070277
traineira,2011,Camurupim,1.703,449.878,0.003785470727619488
traineira,2011,Garajuba,1.59,449.878,0.0035342915190340494
traineira,2011,Siri,1.518,449.878,0.003374248129492885
traineira,2011,Pampo,1.1669999999999998,449.878,0.0025940366054797077
traineira,2011,Pargo,0.629,449.878,0.001398156833630451
traineira,2011,Saramunete,0.503,449.878,0.0011180809019334132
traineira,2011,Pirauna,0.49,449.878,0.001089184178821814
traineira,2011,Cangulo,0.426,449.878,0.0009469233881185566
traineira,2011,Sardinha,0.371,449.878,0.0008246680211079448
traineira,2011,Beijupira,0.20199999999999999,449.878,0.00044901062065715594
traineira,2011,Garoupa,0.185,449.878,0.00041122259812660325
traineira,2011,Agulhao,0.153,449.878,0.00034009220277497456
traineira,2011,Bicuda,0.126,449.878,0.0002800759316970379
traineira,2011,Arabaiana,0.054,449.878,0.00012003254215587337
traineira,2011,Peixe Voador,0.035,449.878,7.779886991584386e-05
traineira,2011,Garabebeu,0.012,449.878,2.667389825686075e-05
traineira,2011,Polvo,0.011,449.878,2.4451073402122352e-05
traineira,2011,Peixe Galo,0.0,449.878,0.0
traineira,2011,Tilapia,0.0,449.878,0.0
tainheira,2013,Tainha,133.4,936.9,0.14238445938734123
tainheira,2013,Buzios,92.7,936.9,0.09894332372718541
tainheira,2013,Espada,81.69999999999999,936.9,0.0872024762514676
tainheira,2013,Lagosta,79.49999999999999,936.9,0.08485430675632404
tainheira,2013,Caico,60.39999999999999,936.9,0.06446792613939588
tainheira,2013,Outros,46.5,936.9,0.04963176432917067
tainheira,2013,Ariaco,45.7,936.9,0.04877788451275483
tainheira,2013,Carapeba,40.7,936.9,0.04344113566015584
tainheira,2013,Caranguejo,39.3,936.9,0.04194684598142811
tainheira,2013,Bagre,35.1,936.9,0.03746397694524496
tainheira,2013,Pescada,31.1,936.9,0.033194577863165764
tainheira,2013,Camarao,24.4,936.9,0.026043334400683103
tainheira,2013,Camurim,22.1,936.9,0.02358842992848757
tainheira,2013,Cururuca,20.7,936.9,0.022094140249759846
tainheira,2013,Paru,20.4,936.9,0.021773935318603905
tainheira,2013,Arraia,20.200000000000003,936.9,0.02156046536449995
tainheira,2013,Guaiuba,19.700000000000003,936.9,0.02102679047924005
tainheira,2013,Tilapia,13.5,936.9,0.01440922190201729
tainheira,2013,Serra,12.9,936.9,0.013768812039705413
tainheira,2013,Agulha,11.5,936.9,0.012274522360977693
tainheira,2013,Garajuba,11.2,936.9,0.011954317429821752
tainheira,2013,Biquara,10.600000000000001,936.9,0.011313907567509874
tainheira,2013,Cioba,6.7,936.9,0.007151243462482656
tainheira,2013,Salema,6.6,936.9,0.007044508485430675
tainheira,2013,Peixe Voador,5.9,936.9,0.006297363646066817
tainheira,2013,Cavala,5.5,936.9,0.005870423737858897
tainheira,2013,Caçao,4.6,936.9,0.0049098089443910765
tainheira,2013,Dourado,4.6,936.9,0.0049098089443910765
tainheira,2013,Sirigado,4.6,936.9,0.0049098089443910765
tainheira,2013,Dentao,4.2,936.9,0.004482869036183158
tainheira,2013,Bonito,3.6999999999999997,936.9,0.003949194150923257
tainheira,2013,Galo Do Alto,2.9,936.9,0.003095314334507418
tainheira,2013,Sardinha,2.7,936.9,0.0028818443804034585
tainheira,2013,Camurupim,2.5999999999999996,936.9,0.002775109403351478
tainheira,2013,Marisco,2.4,936.9,0.002561639449247518
tainheira,2013,Albacora,1.8,936.9,0.001921229586935639
tainheira,2013,Pargo,1.5999999999999999,936.9,0.0017077596328316789
tainheira,2013,Arabaiana,1.0,936.9,0.0010673497705197994
tainheira,2013,Siri,0.9999999999999999,936.9,0.0010673497705197992
tainheira,2013,Garoupa,0.6,936.9,0.0006404098623118795
tainheira,2013,Polvo,0.6,936.9,0.0006404098623118795
tainheira,2013,Garabebeu,0.0,936.9,0.0
tainheira,2010,Tainha,85.94800000000001,364.44800000000004,0.23583062604267274
tainheira,2010,Outros,45.354,364.44800000000004,0.12444573711475984
tainheira,2010,Caranguejo,36.094,364.44800000000004,0.09903744841513741
tainheira,2010,Sardinha,29.238,364.44800000000004,0.08022543682500657
tainheira,2010,Caico,26.536,364.44800000000004,0.07281148476600229
tainheira,2010,Guaiuba,18.846,364.44800000000004,0.05171108086750373
tainheira,2010,Biquara,17.196,364.44800000000004,0.04718368601281939
tainheira,2010,Camarao,14.676,364.44800000000004,0.04026911932566511
tainheira,2010,Cururuca,8.847999999999999,364.44800000000004,0.024277811923786103
tainheira,2010,Xareu,7.233,364.44800000000004,0.01984645271753446
tainheira,2010,Salema,6.679,364.44800000000004,0.018326345596628324
tainheira,2010,Cavala,6.548,364.44800000000004,0.017966897883923083
