platform_exposure_class,year,species,sp_production_ton,total_production_ton,species_share
0-20 km,2006,Ariaco,3.97,265.59999999999997,0.01494728915662651
0-20 km,2006,Cioba,3.4899999999999998,265.59999999999997,0.013140060240963857
0-20 km,2006,Garoupa,3.31,265.59999999999997,0.012462349397590363
0-20 km,2006,Caçao,2.92,265.59999999999997,0.010993975903614459
0-20 km,2006,Dentao,2.92,265.59999999999997,0.010993975903614459
0-20 km,2006,Camurim,2.87,265.59999999999997,0.010805722891566267
0-20 km,2006,Garajuba,2.68,265.59999999999997,0.010090361445783135
0-20 km,2006,Camarao,2.27,265.59999999999997,0.008546686746987954
0-20 km,2006,Arraia,2.23,265.59999999999997,0.008396084337349398
0-20 km,2006,Biquara,1.92,265.59999999999997,0.0072289156626506035
0-20 km,2006,Albacora,1.9100000000000001,265.59999999999997,0.0071912650602409655
0-20 km,2006,Bonito,1.08,265.59999999999997,0.0040662650602409645
0-20 km,2006,Pargo,0.92,265.59999999999997,0.0034638554216867476
0-20 km,2006,Sirigado,0.71,265.59999999999997,0.0026731927710843375
0-20 km,2006,Arabaiana,0.46,265.59999999999997,0.0017319277108433738
0-20 km,2006,Camurupim,0.33999999999999997,265.59999999999997,0.0012801204819277109
0-20 km,2006,Lagosta,0.29,265.59999999999997,0.0010918674698795182
0-20 km,2006,Agulhao,0.28,265.59999999999997,0.0010542168674698797
0-20 km,2006,Xareu,0.14,265.59999999999997,0.0005271084337349399
0-20 km,2006,Polvo,0.03,265.59999999999997,0.00011295180722891568
0-20 km,2006,Cangulo,0.0,265.59999999999997,0.0
0-20 km,2005,Sardinha,128.95000000000002,472.98,0.2726330923083429
0-20 km,2005,Tainha,70.59,472.98,0.14924521121400483
0-20 km,2005,Peixe Voador,59.65,472.98,0.1261152691445727
0-20 km,2005,Caico,25.849999999999998,472.98,0.05465347371981901
0-20 km,2005,Outros,25.45,472.98,0.05380777199881601
0-20 km,2005,Serra,19.52,472.98,0.041270243984946504
0-20 km,2005,Cururuca,17.17,472.98,0.036301746374053874
0-20 km,2005,Dourado,14.83,472.98,0.03135439130618631
0-20 km,2005,Agulha,11.82,472.98,0.024990485855638716
0-20 km,2005,Pescada,10.75,472.98,0.022728233751955686
0-20 km,2005,Guaiuba,10.469999999999999,472.98,0.02213624254725358
0-20 km,2005,Caranguejo,9.98,472.98,0.021100257939024907
0-20 km,2005,Bagre,8.629999999999999,472.98,0.01824601463063977
0-20 km,2005,Xareu,7.0,472.98,0.014799780117552539
0-20 km,2005,Garajuba,5.75,472.98,0.012156962239418157
0-20 km,2005,Ariaco,4.88,472.98,0.010317560996236626
0-20 km,2005,Cavala,4.76,472.98,0.010063850479935726
0-20 km,2005,Biquara,4.57,472.98,0.009662142162459302
0-20 km,2005,Arraia,4.3100000000000005,472.98,0.00911243604380735
0-20 km,2005,Cioba,4.22,472.98,0.008922153156581673
0-20 km,2005,Camarao,4.16,472.98,0.008795297898431224
0-20 km,2005,Caçao,4.03,472.98,0.008520444839105247
0-20 km,2005,Bonito,3.77,472.98,0.007970738720453296
0-20 km,2005,Albacora,3.37,472.98,0.007125036999450294
0-20 km,2005,Camurim,3.0,472.98,0.006342762907522516
0-20 km,2005,Dentao,1.81,472.98,0.003826800287538585
0-20 km,2005,Pargo,0.8999999999999999,472.98,0.0019028288722567547
0-20 km,2005,Garoupa,0.8400000000000001,472.98,0.0017759736141063048
0-20 km,2005,Agulhao,0.6900000000000001,472.98,0.001458835468730179
0-20 km,2005,Camurupim,0.6,472.98,0.0012685525815045032
0-20 km,2005,Sirigado,0.33999999999999997,472.98,0.0007188464628525518
0-20 km,2005,Arabaiana,0.19,472.98,0.00040170831747642603
0-20 km,2005,Lagosta,0.07,472.98,0.0001479978011755254
0-20 km,2005,Polvo,0.05,472.98,0.00010571271512537528
0-20 km,2005,Cangulo,0.01,472.98,2.1142543025075056e-05
0-20 km,2004,Sardinha,411.37,837.16,0.4913875483778489
0-20 km,2004,Peixe Voador,80.83999999999999,837.16,0.0965645754694443
0-20 km,2004,Tainha,67.73,837.16,0.08090448659754408
0-20 km,2004,Caico,44.84,837.16,0.05356204309809356
0-20 km,2004,Outros,36.17,837.16,0.04320559988532659
0-20 km,2004,Serra,31.81,837.16,0.03799751540924077
0-20 km,2004,Xareu,22.66,837.16,0.027067705098189117
0-20 km,2004,Agulha,22.04,837.16,0.02632710592957141
0-20 km,2004,Caranguejo,16.23,837.16,0.019386975010750634
0-20 km,2004,Bagre,13.36,837.16,0.015958717568923503
0-20 km,2004,Dourado,11.82,837.16,0.014119164795260167
0-20 km,2004,Pescada,9.59,837.16,0.011455396817812605
0-20 km,2004,Camarao,7.380000000000001,837.16,0.008815519136126906
0-20 km,2004,Guaiuba,6.38,837.16,0.007621004348033829
0-20 km,2004,Bonito,6.09,837.16,0.0072745950594868365
0-20 km,2004,Albacora,5.98,837.16,0.007143198432796599
0-20 km,2004,Arraia,5.88,837.16,0.00702374695398729
0-20 km,2004,Caçao,5.38,837.16,0.006426489559940752
0-20 km,2004,Dentao,5.3100000000000005,837.16,0.006342873524774238
0-20 km,2004,Cavala,4.92,837.16,0.0058770127574179366
0-20 km,2004,Ariaco,4.65,837.16,0.0055544937646328065
0-20 km,2004,Garajuba,4.53,837.16,0.005411151990061637
0-20 km,2004,Cioba,4.41,837.16,0.005267810215490468
0-20 km,2004,Biquara,3.35,837.16,0.0040016245401118065
0-20 km,2004,Pargo,1.8599999999999999,837.16,0.0022217975058531226
0-20 km,2004,Garoupa,0.77,837.16,0.000919776386831669
0-20 km,2004,Sirigado,0.71,837.16,0.0008481054995460843
0-20 km,2004,Lagosta,0.45,837.16,0.0005375316546418845
0-20 km,2004,Arabaiana,0.4,837.16,0.00047780591523723066
0-20 km,2004,Agulhao,0.23,837.16,0.00027473840126140763
0-20 km,2004,Polvo,0.02,837.16,2.389029576186153e-05
0-20 km,2004,Cangulo,0.0,837.16,0.0
0-20 km,2003,Sardinha,206.48000000000002,445.35,0.4636353429886606
0-20 km,2003,Tainha,43.56,445.35,0.09781071067699562
0-20 km,2003,Peixe Voador,35.71,445.35,0.08018412484562704
0-20 km,2003,Caico,33.16,445.35,0.07445829123161557
0-20 km,2003,Serra,18.72,445.35,0.042034355001684065
0-20 km,2003,Outros,18.45,445.35,0.04142809026608285
0-20 km,2003,Agulha,14.879999999999999,445.35,0.03341192320646682
0-20 km,2003,Cavala,8.11,445.35,0.018210396317503087
0-20 km,2003,Bagre,7.34,445.35,0.016481419108566295
0-20 km,2003,Albacora,7.2,445.35,0.016167059616032334
0-20 km,2003,Dourado,5.86,445.35,0.013158190187492983
0-20 km,2003,Guaiuba,5.109999999999999,445.35,0.011474121477489612
0-20 km,2003,Arraia,4.6000000000000005,445.35,0.010328954754687326
0-20 km,2003,Caranguejo,4.45,445.35,0.009992141012686652
0-20 km,2003,Xareu,4.41,445.35,0.009902324014819804
0-20 km,2003,Garajuba,4.38,445.35,0.009834961266419669
0-20 km,2003,Bonito,4.02,445.35,0.009026608285618052
0-20 km,2003,Ariaco,3.46,445.35,0.007769170315482204
0-20 km,2003,Pescada,3.0999999999999996,445.35,0.006960817334680587
0-20 km,2003,Biquara,2.88,445.35,0.006466823846412933
0-20 km,2003,Cioba,2.78,445.35,0.006242281351745817
0-20 km,2003,Caçao,1.84,445.35,0.004131581901874929
0-20 km,2003,Camarao,1.62,445.35,0.0036375884136072754
0-20 km,2003,Pargo,0.8999999999999999,445.35,0.0020208824520040413
0-20 km,2003,Garoupa,0.49,445.35,0.001100258223868867
0-20 km,2003,Dentao,0.48,445.35,0.0010778039744021555
0-20 km,2003,Lagosta,0.45,445.35,0.0010104412260020209
0-20 km,2003,Agulhao,0.44,445.35,0.0009879869765353092
0-20 km,2003,Sirigado,0.35,445.35,0.000785898731334905
0-20 km,2003,Arabaiana,0.08,445.35,0.0001796339957336926
0-20 km,2003,Polvo,0.04,445.35,8.98169978668463e-05
0-20 km,2002,Sardinha,116.83,326.04,0.358330266225003
0-20 km,2002,Tainha,33.980000000000004,326.04,0.10422034106244633
0-20 km,2002,Outros,29.0,326.04,0.08894614157772052
0-20 km,2002,Peixe Voador,24.55,326.04,0.07529750950803582
0-20 km,2002,Serra,21.99,326.04,0.06744571218255428
0-20 km,2002,Caico,17.6,326.04,0.05398110661268556
0-20 km,2002,Agulha,12.629999999999999,326.04,0.03873757821126242
0-20 km,2002,Caranguejo,10.51,326.04,0.032235308551098026
0-20 km,2002,Xareu,7.68,326.04,0.023555391976444604
0-20 km,2002,Bagre,6.0,326.04,0.01840264998159735
0-20 km,2002,Garajuba,4.36,326.04,0.013372592319960741
0-20 km,2002,Guaiuba,4.23,326.04,0.012973868237026133
0-20 km,2002,Pescada,3.59,326.04,0.011010918905655746
0-20 km,2002,Camarao,3.52,326.04,0.010796221322537112
0-20 km,2002,Cavala,3.4799999999999995,326.04,0.01067353698932646
0-20 km,2002,Arraia,3.4299999999999997,326.04,0.010520181572813151
0-20 km,2002,Albacora,3.21,326.04,0.009845417740154582
0-20 km,2002,Dourado,3.1900000000000004,326.04,0.009784075573549258
0-20 km,2002,Caçao,2.8899999999999997,326.04,0.008863943074469388
0-20 km,2002,Cioba,2.3,326.04,0.007054349159612316
0-20 km,2002,Pargo,2.21,326.04,0.0067783094098883565
0-20 km,2002,Dentao,2.16,326.04,0.006624953993375046
0-20 km,2002,Ariaco,2.01,326.04,0.0061648877438351115
0-20 km,2002,Biquara,1.82,326.04,0.005582137161084529
0-20 km,2002,Sirigado,1.52,326.04,0.004662004662004662
0-20 km,2002,Lagosta,0.68,326.04,0.002085633664581033
0-20 km,2002,Arabaiana,0.5599999999999999,326.04,0.0017175806649490856
0-20 km,2002,Agulhao,0.1,326.04,0.0003067108330266225
0-20 km,2002,Polvo,0.01,326.04,3.067108330266225e-05
0-20 km,2001,Sardinha,124.63,267.12,0.46656933213536983
0-20 km,2001,Tainha,31.159999999999997,267.12,0.11665169212339022
0-20 km,2001,Outros,21.93,267.12,0.08209793351302785
0-20 km,2001,Serra,13.34,267.12,0.049940101826894276
0-20 km,2001,Caico,13.1,267.12,0.04904162923030847
0-20 km,2001,Peixe Voador,8.86,267.12,0.0331686133572926
0-20 km,2001,Agulha,8.69,267.12,0.03253219526804432
0-20 km,2001,Bagre,5.35,267.12,0.020028451632225216
0-20 km,2001,Guaiuba,5.25,267.12,0.019654088050314465
0-20 km,2001,Caranguejo,4.92,267.12,0.018418688230008983
0-20 km,2001,Pescada,4.779999999999999,267.12,0.01789457921533393
0-20 km,2001,Arraia,4.16,267.12,0.015573525007487272
0-20 km,2001,Garajuba,4.0600000000000005,267.12,0.015199161425576521
0-20 km,2001,Xareu,3.5700000000000003,267.12,0.013364779874213837
0-20 km,2001,Dourado,2.78,267.12,0.010407307577118897
0-20 km,2001,Ariaco,2.33,267.12,0.008722671458520515
0-20 km,2001,Biquara,1.79,267.12,0.0067011081162024555
0-20 km,2001,Cioba,1.73,267.12,0.006476489967056005
0-20 km,2001,Cavala,1.4,267.12,0.0052410901467505235
0-20 km,2001,Caçao,1.4,267.12,0.0052410901467505235
0-20 km,2001,Albacora,0.51,267.12,0.0019092542677448339
0-20 km,2001,Pargo,0.49,267.12,0.0018343815513626833
0-20 km,2001,Dentao,0.28,267.12,0.0010482180293501049
0-20 km,2001,Agulhao,0.22,267.12,0.0008235998802036538
0-20 km,2001,Lagosta,0.19,267.12,0.0007112908056304283
0-20 km,2001,Sirigado,0.16,267.12,0.0005989817310572028
0-20 km,2001,Camarao,0.02,267.12,7.487271638215035e-05
0-20 km,2001,Polvo,0.02,267.12,7.487271638215035e-05
0-20 km,2001,Cangulo,0.0,267.12,0.0
0-20 km,2001,Garoupa,0.0,267.12,0.0
