mpa_exposure_class,year,species,sp_production_ton,total_production_ton,species_share
inside,2016,Paru,12.0,3598.3,0.003334908151071339
inside,2016,Biquara,11.0,3598.3,0.003056999138482061
inside,2016,Caçao,10.6,3598.3,0.0029458355334463495
inside,2016,Agulha,10.3,3598.3,0.002862462829669566
inside,2016,Buzios,9.8,3598.3,0.002723508323374927
inside,2016,Sirigado,7.300000000000001,3598.3,0.0020287357919017315
inside,2016,Peixe Galo,5.4,3598.3,0.0015007086679821027
inside,2016,Salema,4.699999999999999,3598.3,0.0013061723591696077
inside,2016,Arabaiana,4.1000000000000005,3598.3,0.001139426951616041
inside,2016,Pargo,3.8,3598.3,0.0010560542478392574
inside,2016,Camurupim,3.5,3598.3,0.0009726815440624739
inside,2016,Dentao,3.5,3598.3,0.0009726815440624739
inside,2016,Polvo,1.6,3598.3,0.0004446544201428452
inside,2016,Sardinha,1.5999999999999999,3598.3,0.00044465442014284516
inside,2016,Siri,1.1,3598.3,0.0003056999138482061
inside,2016,Garoupa,0.7999999999999999,3598.3,0.00022232721007142258
inside,2016,Marisco,0.6,3598.3,0.00016674540755356695
inside,2016,Garabebeu,0.30000000000000004,3598.3,8.337270377678349e-05
inside,2016,Peixe Voador,0.1,3598.3,2.7790901258927826e-05
inside,2016,Ova Voador,0.0,3598.3,0.0
inside,2015,Albacora,1893.1999999999998,2350.1,0.8055827411599505
inside,2015,Lagosta,66.4,2350.1,0.028254116846091658
inside,2015,Bonito,41.0,2350.1,0.01744606612484575
inside,2015,Ariaco,36.5,2350.1,0.01553125398919195
inside,2015,Outros,27.0,2350.1,0.011488872813922812
inside,2015,Dourado,24.4,2350.1,0.010382536913322837
inside,2015,Garajuba,23.799999999999997,2350.1,0.010127228628568996
inside,2015,Guaiuba,23.6,2350.1,0.010042125866984384
inside,2015,Tainha,22.400000000000002,2350.1,0.009531509297476705
inside,2015,Cioba,20.200000000000003,2350.1,0.008595378920045957
inside,2015,Arraia,19.0,2350.1,0.008084762350538276
inside,2015,Serra,14.299999999999999,2350.1,0.0060848474532998595
inside,2015,Agulha,12.5,2350.1,0.005318922599038339
inside,2015,Pescada,10.7,2350.1,0.004552997744776818
inside,2015,Carapeba,10.600000000000001,2350.1,0.004510446363984512
inside,2015,Caranguejo,9.1,2350.1,0.003872175652099911
inside,2015,Bagre,8.9,2350.1,0.0037870728905152976
inside,2015,Camarao,8.8,2350.1,0.003744521509722991
inside,2015,Cavala,7.699999999999999,2350.1,0.0032764563210076164
inside,2015,Cururuca,7.6,2350.1,0.00323390494021531
inside,2015,Biquara,7.3,2350.1,0.00310625079783839
inside,2015,Caico,6.8,2350.1,0.0028934938938768562
inside,2015,Camurim,6.3999999999999995,2350.1,0.0027232883707076294
inside,2015,Paru,6.199999999999999,2350.1,0.002638185609123016
inside,2015,Caçao,3.8,2350.1,0.001616952470107655
inside,2015,Peixe Galo,3.3,2350.1,0.0014041955661461213
inside,2015,Camurupim,3.0,2350.1,0.0012765414237692013
inside,2015,Sirigado,2.5999999999999996,2350.1,0.0011063359005999743
inside,2015,Salema,2.5,2350.1,0.0010637845198076677
inside,2015,Buzios,2.4,2350.1,0.0010212331390153612
inside,2015,Pargo,2.3,2350.1,0.0009786817582230543
inside,2015,Arabaiana,2.1,2350.1,0.000893578996638441
inside,2015,Dentao,2.1,2350.1,0.000893578996638441
inside,2015,Polvo,2.0,2350.1,0.0008510276158461343
inside,2015,Bicuda,1.7,2350.1,0.0007233734734692141
inside,2015,Agulhao,1.3,2350.1,0.0005531679502999873
inside,2015,Tilapia,1.3,2350.1,0.0005531679502999873
inside,2015,Xareu,1.1,2350.1,0.0004680651887153739
inside,2015,Beijupira,0.8999999999999999,2350.1,0.0003829624271307604
inside,2015,Cangulo,0.7,2350.1,0.000297859665546147
inside,2015,Siri,0.6,2350.1,0.0002553082847538403
inside,2015,Ubarana,0.6,2350.1,0.0002553082847538403
inside,2015,Garoupa,0.5,2350.1,0.00021275690396153356
inside,2015,Espada,0.4,2350.1,0.00017020552316922687
inside,2015,Sardinha,0.2,2350.1,8.510276158461343e-05
inside,2015,Budiao,0.1,2350.1,4.255138079230672e-05
inside,2015,Carauna,0.1,2350.1,4.255138079230672e-05
inside,2015,Marisco,0.1,2350.1,4.255138079230672e-05
inside,2015,Garabebeu,0.0,2350.1,0.0
inside,2015,Ova Voador,0.0,2350.1,0.0
inside,2015,Peixe Voador,0.0,2350.1,0.0
inside,2015,Pirauna,0.0,2350.1,0.0
inside,2015,Saramunete,0.0,2350.1,0.0
inside,2014,Albacora,1126.9,1586.4,0.710350479072113
inside,2014,Lagosta,59.4,1586.4,0.03744326777609682
inside,2014,Ariaco,31.7,1586.4,0.019982349974785676
inside,2014,Outros,29.9,1586.4,0.018847705496722135
inside,2014,Tainha,29.3,1586.4,0.018469490670700958
inside,2014,Serra,28.5,1586.4,0.01796520423600605
inside,2014,Carapeba,20.3,1586.4,0.012796268280383258
inside,2014,Cioba,19.7,1586.4,0.012418053454362076
inside,2014,Caico,19.6,1586.4,0.012355017650025215
inside,2014,Bonito,18.8,1586.4,0.011850731215330307
inside,2014,Bagre,17.5,1586.4,0.011031265758951084
inside,2014,Cururuca,17.4,1586.4,0.010968229954614219
inside,2014,Camurim,16.9,1586.4,0.010653050932929902
inside,2014,Espada,16.8,1586.4,0.01059001512859304
inside,2014,Garajuba,15.799999999999999,1586.4,0.009959657085224406
inside,2014,Pescada,13.100000000000001,1586.4,0.008257690368129098
inside,2014,Arraia,13.1,1586.4,0.008257690368129096
inside,2014,Guaiuba,11.9,1586.4,0.007501260716086737
inside,2014,Camarao,8.7,1586.4,0.005484114977307109
inside,2014,Dourado,8.299999999999999,1586.4,0.005231971759959656
inside,2014,Paru,7.699999999999999,1586.4,0.004853756933938476
inside,2014,Caçao,7.0,1586.4,0.004412506303580433
inside,2014,Caranguejo,6.4,1586.4,0.004034291477559254
inside,2014,Cavala,6.4,1586.4,0.004034291477559254
inside,2014,Camurupim,6.0,1586.4,0.0037821482602118
inside,2014,Biquara,5.4,1586.4,0.00340393343419062
inside,2014,Buzios,5.4,1586.4,0.00340393343419062
inside,2014,Agulha,5.1,1586.4,0.00321482602118003
inside,2014,Sirigado,3.3,1586.4,0.00208018154311649
inside,2014,Salema,2.5,1586.4,0.0015758951084215835
inside,2014,Peixe Galo,2.0999999999999996,1586.4,0.0013237518910741298
inside,2014,Arabaiana,1.5,1586.4,0.00094553706505295
inside,2014,Dentao,1.5,1586.4,0.00094553706505295
inside,2014,Pargo,1.4,1586.4,0.0008825012607160866
inside,2014,Siri,0.5,1586.4,0.0003151790216843167
inside,2014,Marisco,0.3,1586.4,0.00018910741301059
inside,2014,Garoupa,0.1,1586.4,6.303580433686334e-05
inside,2014,Sardinha,0.1,1586.4,6.303580433686334e-05
inside,2014,Tilapia,0.1,1586.4,6.303580433686334e-05
inside,2014,Garabebeu,0.0,1586.4,0.0
inside,2014,Peixe Voador,0.0,1586.4,0.0
inside,2014,Polvo,0.0,1586.4,0.0
inside,2013,Albacora,950.8000000000001,2118.4,0.44882930513595165
inside,2013,Lagosta,167.39999999999998,2118.4,0.07902190332326282
inside,2013,Ariaco,106.00000000000001,2118.4,0.05003776435045318
inside,2013,Buzios,89.5,2118.4,0.042248867069486405
inside,2013,Espada,87.5,2118.4,0.0413047583081571
inside,2013,Outros,63.400000000000006,2118.4,0.029928247734138973
inside,2013,Tainha,59.5,2118.4,0.028087235649546828
inside,2013,Caico,57.89999999999999,2118.4,0.02733194864048338
inside,2013,Serra,49.69999999999999,2118.4,0.023461102719033226
inside,2013,Cioba,45.0,2118.4,0.021242447129909366
inside,2013,Carapeba,39.1,2118.4,0.018457326283987916
inside,2013,Pescada,37.5,2118.4,0.01770203927492447
inside,2013,Cururuca,34.2,2118.4,0.01614425981873112
inside,2013,Bagre,33.1,2118.4,0.015625
inside,2013,Garajuba,31.3,2118.4,0.014775302114803626
inside,2013,Camarao,23.599999999999998,2118.4,0.0111404833836858
inside,2013,Arraia,23.4,2118.4,0.011046072507552868
inside,2013,Camurim,22.9,2118.4,0.010810045317220542
inside,2013,Paru,21.299999999999997,2118.4,0.010054758308157098
inside,2013,Guaiuba,19.3,2118.4,0.009110649546827795
inside,2013,Biquara,18.1,2118.4,0.008544184290030211
inside,2013,Sirigado,17.4,2118.4,0.008213746223564954
inside,2013,Dentao,15.0,2118.4,0.0070808157099697885
inside,2013,Tilapia,13.5,2118.4,0.0063727341389728095
inside,2013,Caçao,12.5,2118.4,0.0059006797583081565
inside,2013,Cavala,12.399999999999999,2118.4,0.005853474320241691
inside,2013,Bonito,11.8,2118.4,0.005570241691842901
inside,2013,Agulha,10.5,2118.4,0.0049565709969788515
inside,2013,Dourado,9.799999999999999,2118.4,0.004626132930513595
inside,2013,Caranguejo,9.5,2118.4,0.004484516616314199
inside,2013,Camurupim,5.0,2118.4,0.0023602719033232627
inside,2013,Salema,4.7,2118.4,0.0022186555891238672
inside,2013,Arabaiana,4.5,2118.4,0.0021242447129909366
inside,2013,Galo Do Alto,4.4,2118.4,0.0020770392749244714
inside,2013,Marisco,2.0,2118.4,0.0009441087613293051
inside,2013,Pargo,1.3,2118.4,0.0006136706948640483
inside,2013,Sardinha,1.3,2118.4,0.0006136706948640483
inside,2013,Siri,0.9999999999999999,2118.4,0.0004720543806646525
inside,2013,Polvo,0.6,2118.4,0.0002832326283987915
inside,2013,Garoupa,0.5,2118.4,0.00023602719033232627
inside,2013,Peixe Voador,0.2,2118.4,9.441087613293051e-05
inside,2013,Garabebeu,0.0,2118.4,0.0
inside,2012,Albacora,454.5,1543.2,0.29451788491446346
inside,2012,Lagosta,189.8,1543.2,0.12299118714359772
inside,2012,Tilapia,114.3,1543.2,0.07406687402799378
inside,2012,Ariaco,78.8,1543.2,0.051062726801451526
inside,2012,Tainha,63.300000000000004,1543.2,0.04101866251944013
inside,2012,Caico,62.1,1543.2,0.04024105754276827
inside,2012,Carapeba,44.099999999999994,1543.2,0.02857698289269051
inside,2012,Cururuca,39.400000000000006,1543.2,0.025531363400725766
inside,2012,Guaiuba,33.0,1543.2,0.021384136858475893
inside,2012,Serra,31.2,1543.2,0.020217729393468116
inside,2012,Camarao,30.900000000000002,1543.2,0.020023328149300156
inside,2012,Cioba,30.2,1543.2,0.019569725246241575
inside,2012,Bagre,27.799999999999997,1543.2,0.01801451529289787
inside,2012,Camurim,26.799999999999997,1543.2,0.01736651114567133
inside,2012,Garajuba,26.0,1543.2,0.016848107827890098
inside,2012,Biquara,23.4,1543.2,0.015163297045101087
inside,2012,Pescada,22.9,1543.2,0.014839294971487817
inside,2012,Cavala,22.3,1543.2,0.014450492483151892
inside,2012,Espada,18.5,1543.2,0.011988076723691031
inside,2012,Sirigado,17.1,1543.2,0.011080870917573872
inside,2012,Arraia,16.2,1543.2,0.010497667185069984
inside,2012,Paru,15.1,1543.2,0.009784862623120788
inside,2012,Outros,14.700000000000001,1543.2,0.009525660964230171
inside,2012,Xareu,12.600000000000001,1543.2,0.008164852255054433
inside,2012,Caçao,12.5,1543.2,0.008100051840331779
inside,2012,Bonito,11.9,1543.2,0.0077112493519958525
inside,2012,Dourado,11.9,1543.2,0.0077112493519958525
inside,2012,Caranguejo,10.4,1543.2,0.00673924313115604
inside,2012,Agulha,9.5,1543.2,0.0061560393986521515
inside,2012,Dentao,9.000000000000002,1543.2,0.005832037325038881
inside,2012,Arabaiana,8.2,1543.2,0.005313634007257646
inside,2012,Salema,7.1,1543.2,0.00460082944530845
inside,2012,Buzios,6.899999999999999,1543.2,0.004471228615863141
inside,2012,Pargo,6.4,1543.2,0.00414722654224987
inside,2012,Peixe Galo,5.4,1543.2,0.0034992223950233285
inside,2012,Pampo,5.3999999999999995,1543.2,0.0034992223950233276
inside,2012,Marisco,4.4,1543.2,0.002851218247796786
inside,2012,Bicuda,4.0,1543.2,0.002592016588906169
inside,2012,Camurupim,3.0,1543.2,0.0019440124416796266
inside,2012,Agulhao,2.8000000000000003,1543.2,0.0018144116122343185
inside,2012,Beijupira,2.1,1543.2,0.0013608087091757388
inside,2012,Sardinha,2.0,1543.2,0.0012960082944530845
inside,2012,Garoupa,1.7,1543.2,0.0011016070502851217
inside,2012,Cangulo,1.6,1543.2,0.0010368066355624676
inside,2012,Siri,0.8,1543.2,0.0005184033177812338
inside,2012,Polvo,0.6,1543.2,0.00038880248833592535
inside,2012,Budiao,0.3,1543.2,0.00019440124416796267
inside,2012,Garabebeu,0.2,1543.2,0.00012960082944530845
inside,2012,Pirauna,0.1,1543.2,6.480041472265422e-05
inside,2012,Carauna,0.0,1543.2,0.0
inside,2012,Peixe Voador,0.0,1543.2,0.0
inside,2012,Saramunete,0.0,1543.2,0.0
inside,2012,Ubarana,0.0,1543.2,0.0
inside,2011,Outros,188.613,1287.564,0.14648825223445203
inside,2011,Lagosta,169.96699999999998,1287.564,0.13200664199993165
inside,2011,Albacora,127.928,1287.564,0.0993566145061527
inside,2011,Camarao,94.328,1287.564,0.07326082431630583
inside,2011,Caico,77.262,1287.564,0.0600063375490461
inside,2011,Ariaco,73.5,1287.564,0.05708454104029003
inside,2011,Carapeba,50.55,1287.564,0.03926018434811784
inside,2011,Cururuca,45.093,1287.564,0.03502194842353468
inside,2011,Serra,40.072,1287.564,0.031122336443081666
inside,2011,Tainha,38.262,1287.564,0.029716581078688124
inside,2011,Bagre,38.051,1287.564,0.029552705729579267
inside,2011,Cioba,30.123,1287.564,0.02339534190145111
inside,2011,Garajuba,26.718,1287.564,0.020750813163462164
inside,2011,Guaiuba,26.584,1287.564,0.020646740666871704
inside,2011,Arraia,21.663,1287.564,0.01682479472865038
inside,2011,Biquara,21.446,1287.564,0.01665625941700762
inside,2011,Camurim,21.179,1287.564,0.016448891084249014
inside,2011,Paru,19.198999999999998,1287.564,0.014911103448061609
inside,2011,Caçao,17.061999999999998,1287.564,0.013251380125570455
inside,2011,Pescada,16.759,1287.564,0.013016052017608444
inside,2011,Salema,14.227,1287.564,0.011049547828302126
inside,2011,Cavala,11.81,1287.564,0.009172359587562249
inside,2011,Bonito,11.132,1287.564,0.00864578382123141
inside,2011,Garoupa,10.854000000000001,1287.564,0.008429872223827321
inside,2011,Agulha,9.939,1287.564,0.007719227937407383
inside,2011,Sirigado,8.850999999999999,1287.564,0.006874221397926626
inside,2011,Espada,8.760000000000002,1287.564,0.006803545299495793
inside,2011,Camurupim,7.9830000000000005,1287.564,0.006200080151355583
inside,2011,Buzios,7.857,1287.564,0.006102220938143657
inside,2011,Xareu,7.231,1287.564,0.005616031513773295
inside,2011,Tilapia,7.228,1287.564,0.005613701532506345
inside,2011,Dourado,6.885999999999999,1287.564,0.005348083668073975
inside,2011,Arabaiana,4.193,1287.564,0.0032565371507746405
inside,2011,Pargo,3.5439999999999996,1287.564,0.002752484536690991
inside,2011,Dentao,3.415,1287.564,0.0026522953422121152
inside,2011,Peixe Galo,2.998,1287.564,0.00232842794610598
inside,2011,Agulhao,2.87,1287.564,0.0022290154120494206
inside,2011,Pampo,2.503,1287.564,0.0019439810370591288
inside,2011,Bicuda,2.354,1287.564,0.0018282586341339148
inside,2011,Sardinha,2.33,1287.564,0.0018096187839983099
inside,2011,Beijupira,2.289,1287.564,0.0017777757066833183
inside,2011,Polvo,1.039,1287.564,0.0008069501787872291
inside,2011,Siri,0.9279999999999999,1287.564,0.0007207408719100564
inside,2011,Caranguejo,0.793,1287.564,0.0006158917148972789
inside,2011,Cangulo,0.408,1287.564,0.0003168774523052834
inside,2011,Marisco,0.218,1287.564,0.00016931197206507793
inside,2011,Budiao,0.217,1287.564,0.00016853531164276103
inside,2011,Carauna,0.189,1287.564,0.00014678881981788867
inside,2011,Garabebeu,0.08600000000000001,1287.564,6.679279631925093e-05
inside,2011,Pirauna,0.066,1287.564,5.12595878729135e-05
inside,2011,Saramunete,0.004,1287.564,3.106641689267485e-06
inside,2011,Peixe Voador,0.003,1287.564,2.329981266950614e-06
inside,2010,Albacora,271.78,1156.577,0.23498651624578387
inside,2010,Lagosta,116.499,1156.577,0.10072740509278673
inside,2010,Caico,101.49400000000001,1156.577,0.08775377687780408
inside,2010,Camarao,77.44500000000001,1156.577,0.06696052229985552
inside,2010,Carapeba,50.945,1156.577,0.04404808326639731
inside,2010,Ariaco,50.275,1156.577,0.043468787638004214
inside,2010,Serra,48.271,1156.577,0.041736088474870245
inside,2010,Tainha,47.25,1156.577,0.04085331110682644
inside,2010,Cururuca,37.739,1156.577,0.03262990704466715
inside,2010,Outros,31.387,1156.577,0.027137838639364264
inside,2010,Guaiuba,31.251,1156.577,0.027020250273003872
inside,2010,Bagre,29.828,1156.577,0.02578989552792421
inside,2010,Salema,28.602,1156.577,0.024729870989998938
inside,2010,Cavala,27.525,1156.577,0.023798674882865557
inside,2010,Camurim,25.886,1156.577,0.02238156214415469
inside,2010,Garajuba,23.638,1156.577,0.020437895617844728
inside,2010,Arraia,23.149,1156.577,0.020015096271151857
inside,2010,Cioba,23.01,1156.577,0.01989491404376881
inside,2010,Pescada,20.826999999999998,1156.577,0.018007447839616383
inside,2010,Caçao,18.840999999999998,1156.577,0.016290311842618345
inside,2010,Biquara,10.661999999999999,1156.577,0.009218582074518167
inside,2010,Dourado,10.14,1156.577,0.008767250256576088
inside,2010,Sirigado,9.014,1156.577,0.007793687752739333
inside,2010,Bonito,7.429,1156.577,0.006423264512436267
inside,2010,Xareu,5.786,1156.577,0.005002693292361857
inside,2010,Agulhao,5.7749999999999995,1156.577,0.004993182468612119
inside,2010,Agulha,5.643000000000001,1156.577,0.0048790525836152725
inside,2010,Camurupim,5.156000000000001,1156.577,0.0044579824776041724
inside,2010,Dentao,2.939,1156.577,0.0025411191818616487
inside,2010,Arabaiana,2.503,1156.577,0.0021641447132356947
inside,2010,Pargo,1.4900000000000002,1156.577,0.0012882843079189714
inside,2010,Garoupa,1.089,1156.577,0.0009415715512239998
inside,2010,Budiao,0.993,1156.577,0.0008585679984990191
inside,2010,Albacorinha,0.873,1156.577,0.0007548135575927932
inside,2010,Sardinha,0.651,1156.577,0.0005628678419162754
inside,2010,Polvo,0.549,1156.577,0.0004746765671459834
inside,2010,Cangulo,0.223,1156.577,0.00019281033601740308
inside,2010,Caranguejo,0.02,1156.577,1.7292406817704313e-05
inside,2010,Peixe Voador,0.0,1156.577,0.0
inside,2009,Camarao,362.4038,1412.4742,0.25657374839129804
inside,2009,Albacora,297.9979,1412.4742,0.21097581817777628
inside,2009,Lagosta,114.59700000000001,1412.4742,0.08113210138634745
inside,2009,Ariaco,76.5986,1412.4742,0.05423008788408312
inside,2009,Tainha,58.59209999999999,1412.4742,0.04148189043028183
inside,2009,Carapeba,48.1264,1412.4742,0.034072409959771295
inside,2009,Garajuba,43.1369,1412.4742,0.030539956057250458
inside,2009,Caico,39.4463,1412.4742,0.027927094172764358
inside,2009,Cioba,37.5496,1412.4742,0.026584273185308444
inside,2009,Guaiuba,36.7203,1412.4742,0.02599714741692273
inside,2009,Camurim,33.1186,1412.4742,0.023447224735149142
inside,2009,Salema,26.487399999999997,1412.4742,0.01875248411617005
inside,2009,Serra,24.129800000000003,1412.4742,0.01708335628360504
inside,2009,Outros,23.735300000000002,1412.4742,0.016804059146708662
inside,2009,Sirigado,23.0362,1412.4742,0.01630911205316175
inside,2009,Cururuca,22.3998,1412.4742,0.01585855515095426
inside,2009,Bagre,21.7104,1412.4742,0.015370475439480592
inside,2009,Arraia,20.3042,1412.4742,0.014374917432120176
inside,2009,Cavala,19.076,1412.4742,0.013505379425691456
inside,2009,Caçao,18.6872,1412.4742,0.013230117760735027
inside,2009,Pescada,18.2875,1412.4742,0.012947139140665366
inside,2009,Xareu,7.564599999999999,1412.4742,0.0053555668485838525
inside,2009,Dourado,6.7181999999999995,1412.4742,0.004756334664378294
inside,2009,Biquara,6.559899999999999,1412.4742,0.004644261820853081
inside,2009,Bonito,6.1781,1412.4742,0.0043739559986299215
inside,2009,Agulhao,2.9205,1412.4742,0.0020676483860731757
inside,2009,Dentao,2.8479,1412.4742,0.0020162492171538426
inside,2009,Camurupim,2.8436,1412.4742,0.0020132049137605483
inside,2009,Albacorinha,2.5822000000000003,1412.4742,0.0018281395865496163
inside,2009,Arabaiana,1.996,1412.4742,0.0014131231565150002
inside,2009,Pargo,1.5945,1412.4742,0.0011288701768853548
inside,2009,Garoupa,1.3434,1412.4742,0.000951097018267661
inside,2009,Polvo,0.9124,1412.4742,0.0006459587014049531
inside,2009,Agulha,0.8654999999999999,1412.4742,0.0006127545550920504
inside,2009,Sardinha,0.7076,1412.4742,0.0005009649025801674
