metric,group,year_c,year,pred,ci_lo,ci_hi
shannon_h,inside,7.676767676767678,2021.6767676767677,2.0845826883731955,1.8042471713544153,2.364918205391976
shannon_h,inside,7.90909090909091,2021.909090909091,2.0759265672168508,1.7890042777240938,2.3628488567096073
shannon_h,inside,8.141414141414142,2022.141414141414,2.067327904711545,1.7731665112595174,2.3614892981635722
shannon_h,inside,8.373737373737374,2022.3737373737374,2.0587905168389473,1.756742110144792,2.360838923533103
shannon_h,inside,8.606060606060606,2022.6060606060605,2.050318219580728,1.739743453024898,2.360892986136559
shannon_h,inside,8.838383838383837,2022.8383838383838,2.0419148289185576,1.7221864027074645,2.361643255129651
shannon_h,inside,9.07070707070707,2023.0707070707072,2.0335841608341045,1.7040896382229356,2.3630786834452735
shannon_h,inside,9.303030303030305,2023.3030303030303,2.0253300313090388,1.6854740071771264,2.3651860554409514
shannon_h,inside,9.535353535353536,2023.5353535353536,2.01715625632503,1.6663619223177004,2.3679505903323594
shannon_h,inside,9.767676767676768,2023.7676767676767,2.009066651863748,1.6467768181193307,2.3713564856081657
shannon_h,inside,10.0,2024.0,2.001065033906863,1.6267426758695152,2.375387391944211
shannon_h,outside,-13.0,2001.0,2.1403877924514267,1.6372861682524935,2.6434894166503597
shannon_h,outside,-12.767676767676768,2001.2323232323233,2.0672680756431574,1.608084426455686,2.526451724830629
shannon_h,outside,-12.535353535353535,2001.4646464646464,2.002309026937137,1.580481378801873,2.4241366750724005
shannon_h,outside,-12.303030303030303,2001.6969696969697,1.9451889384378944,1.5544627073594415,2.335915169516347
shannon_h,outside,-12.070707070707071,2001.9292929292928,1.8955861022499594,1.5301337549763105,2.2610384495236078
shannon_h,outside,-11.83838383838384,2002.1616161616162,1.8531788104778613,1.507730079783649,2.198627541172074
shannon_h,outside,-11.606060606060606,2002.3939393939395,1.8176453552261296,1.4876055150507275,2.1476851954015315
shannon_h,outside,-11.373737373737374,2002.6262626262626,1.7886640285992939,1.4701957825142604,2.1071322746843273
shannon_h,outside,-11.141414141414142,2002.858585858586,1.7659131227018832,1.455964941031659,2.075861304372107
shannon_h,outside,-10.90909090909091,2003.090909090909,1.7490709296384281,1.4453484058439066,2.05279345343295
shannon_h,outside,-10.676767676767676,2003.3232323232323,1.7378157415134567,1.4387059407248308,2.036925542302083
shannon_h,outside,-10.444444444444445,2003.5555555555557,1.7318258504314996,1.4362920597931796,2.0273596410698196
shannon_h,outside,-10.212121212121211,2003.7878787878788,1.7307795484970856,1.438244237104657,2.0233148598895143
shannon_h,outside,-9.97979797979798,2004.020202020202,1.7343551278147449,1.444584829171772,2.0241254264577178
shannon_h,outside,-9.747474747474747,2004.2525252525252,1.742230880489006,1.45523137473278,2.0292303862452323
shannon_h,outside,-9.515151515151516,2004.4848484848485,1.7540850986243992,1.4700107771769038,2.038159420071895
shannon_h,outside,-9.282828282828284,2004.7171717171718,1.7695960743254537,1.4886744091444502,2.0505177395064575
shannon_h,outside,-9.05050505050505,2004.949494949495,1.7884420996966994,1.5109125757855235,2.065971623607875
shannon_h,outside,-8.818181818181818,2005.1818181818182,1.810301466842665,1.5363677520407895,2.084235181644541
shannon_h,outside,-8.585858585858585,2005.4141414141413,1.8348524678678804,1.5646465823194933,2.1050583534162675
shannon_h,outside,-8.353535353535353,2005.6464646464647,1.861773394876875,1.5953309008346275,2.1282158889191223
shannon_h,outside,-8.121212121212121,2005.878787878788,1.8907425399741786,1.6279880950068712,2.1534969849414862
shannon_h,outside,-7.888888888888889,2006.111111111111,1.92143819526432,1.6621810598444675,2.1806953306841725
shannon_h,outside,-7.656565656565657,2006.3434343434344,1.9535386528518295,1.6974778223007285,2.2095994834029313
shannon_h,outside,-7.424242424242424,2006.5757575757575,1.9867222048412365,1.733460690183114,2.239983719499359
shannon_h,outside,-7.191919191919192,2006.8080808080808,2.0206671433370698,1.7697345488148486,2.271599737859291
shannon_h,outside,-6.959595959595959,2007.040404040404,2.0550517604438596,1.8059337526611565,2.3041697682265627
shannon_h,outside,-6.7272727272727275,2007.2727272727273,2.0895543482661347,1.8417270022836738,2.337381694248596
shannon_h,outside,-6.494949494949495,2007.5050505050506,2.1238531989084257,1.8768196983701972,2.3708866994466535
shannon_h,outside,-6.262626262626263,2007.7373737373737,2.1576266044752606,1.9109535126396548,2.404299696310866
shannon_h,outside,-6.03030303030303,2007.969696969697,2.1905528570711708,1.9439032413767752,2.437202472765565
shannon_h,outside,-5.7979797979797985,2008.20202020202,2.222310248800683,1.9754713082857065,2.4691491893156594
shannon_h,outside,-5.565656565656566,2008.4343434343434,2.2525770717683296,2.005480464597075,2.499673678939584
