local,year,species,sp_production_ton
AREIA BRANCA,2019,Siri,0.21
AREIA BRANCA,2019,Sirigado,6.36
AREIA BRANCA,2019,Tainha,1.17
AREIA BRANCA,2019,Tilapia,0.0
AREIA BRANCA,2019,Ubarana,0.09
AREIA BRANCA,2019,Xareu,1.23
AREIA BRANCA,2020,Agulha,9.53
AREIA BRANCA,2020,Agulhao,0.07
AREIA BRANCA,2020,Albacora,3044.08
AREIA BRANCA,2020,Arabaiana,1.73
AREIA BRANCA,2020,Ariaco,24.65
AREIA BRANCA,2020,Arraia,13.83
AREIA BRANCA,2020,Bagre,1.32
AREIA BRANCA,2020,Beijupira,0.41
AREIA BRANCA,2020,Bicuda,2.68
AREIA BRANCA,2020,Biquara,4.02
AREIA BRANCA,2020,Bonito,64.65
AREIA BRANCA,2020,Budiao,1.51
AREIA BRANCA,2020,Buzios,0.0
AREIA BRANCA,2020,Caico,4.36
AREIA BRANCA,2020,Camarao,0.0
AREIA BRANCA,2020,Camurim,0.91
AREIA BRANCA,2020,Camurupim,0.98
AREIA BRANCA,2020,Cangulo,0.27
AREIA BRANCA,2020,Caranguejo,0.05
AREIA BRANCA,2020,Carapeba,0.88
AREIA BRANCA,2020,Carauna,0.75
AREIA BRANCA,2020,Cavala,11.71
AREIA BRANCA,2020,Caçao,3.64
AREIA BRANCA,2020,Cioba,20.98
AREIA BRANCA,2020,Cururuca,4.8
AREIA BRANCA,2020,Dentao,0.9
AREIA BRANCA,2020,Dourado,12.49
AREIA BRANCA,2020,Espada,0.67
AREIA BRANCA,2020,Garabebeu,0.04
AREIA BRANCA,2020,Garajuba,18.42
AREIA BRANCA,2020,Garoupa,0.14
AREIA BRANCA,2020,Guaiuba,9.32
AREIA BRANCA,2020,Lagosta,25.17
AREIA BRANCA,2020,Marisco,0.01
AREIA BRANCA,2020,Outros,52.61
AREIA BRANCA,2020,Ova Voador,0.91
AREIA BRANCA,2020,Pampo,0.75
AREIA BRANCA,2020,Pargo,1.99
AREIA BRANCA,2020,Paru,0.22
AREIA BRANCA,2020,Peixe Galo,5.64
AREIA BRANCA,2020,Peixe Voador,0.0
AREIA BRANCA,2020,Pescada,2.66
AREIA BRANCA,2020,Pirauna,0.02
AREIA BRANCA,2020,Polvo,0.14
AREIA BRANCA,2020,Salema,4.32
AREIA BRANCA,2020,Saramunete,0.0
AREIA BRANCA,2020,Sardinha,0.05
AREIA BRANCA,2020,Serra,3.22
AREIA BRANCA,2020,Siri,0.08
AREIA BRANCA,2020,Sirigado,4.38
AREIA BRANCA,2020,Tainha,0.84
AREIA BRANCA,2020,Tilapia,0.0
AREIA BRANCA,2020,Ubarana,0.04
AREIA BRANCA,2020,Xareu,2.07
AREIA BRANCA,2021,Agulha,6.89
AREIA BRANCA,2021,Agulhao,0.0
AREIA BRANCA,2021,Albacora,3501.67
AREIA BRANCA,2021,Arabaiana,1.25
AREIA BRANCA,2021,Ariaco,31.47
AREIA BRANCA,2021,Arraia,12.06
AREIA BRANCA,2021,Bagre,0.84
AREIA BRANCA,2021,Beijupira,0.13
AREIA BRANCA,2021,Bicuda,1.42
AREIA BRANCA,2021,Biquara,13.2
AREIA BRANCA,2021,Bonito,255.05
AREIA BRANCA,2021,Budiao,17.45
AREIA BRANCA,2021,Buzios,0.0
AREIA BRANCA,2021,Caico,7.85
AREIA BRANCA,2021,Camarao,0.02
AREIA BRANCA,2021,Camurim,0.7
AREIA BRANCA,2021,Camurupim,0.48
AREIA BRANCA,2021,Cangulo,0.3
AREIA BRANCA,2021,Caranguejo,0.0
AREIA BRANCA,2021,Carapeba,1.15
AREIA BRANCA,2021,Carauna,4.54
AREIA BRANCA,2021,Cavala,9.87
AREIA BRANCA,2021,Caçao,3.2
AREIA BRANCA,2021,Cioba,24.16
AREIA BRANCA,2021,Cururuca,2.1
AREIA BRANCA,2021,Dentao,0.75
AREIA BRANCA,2021,Dourado,14.68
AREIA BRANCA,2021,Espada,0.03
AREIA BRANCA,2021,Garabebeu,0.09
AREIA BRANCA,2021,Garajuba,7.18
AREIA BRANCA,2021,Garoupa,0.09
AREIA BRANCA,2021,Guaiuba,35.42
AREIA BRANCA,2021,Lagosta,21.98
AREIA BRANCA,2021,Marisco,0.08
AREIA BRANCA,2021,Outros,88.2
AREIA BRANCA,2021,Ova Voador,0.47
AREIA BRANCA,2021,Pampo,0.46
AREIA BRANCA,2021,Pargo,0.78
AREIA BRANCA,2021,Paru,0.57
AREIA BRANCA,2021,Peixe Galo,4.9
AREIA BRANCA,2021,Peixe Voador,0.0
AREIA BRANCA,2021,Pescada,2.24
AREIA BRANCA,2021,Pirauna,0.23
AREIA BRANCA,2021,Polvo,0.06
AREIA BRANCA,2021,Salema,1.44
AREIA BRANCA,2021,Saramunete,0.57
AREIA BRANCA,2021,Sardinha,0.11
AREIA BRANCA,2021,Serra,2.31
AREIA BRANCA,2021,Siri,0.01
AREIA BRANCA,2021,Sirigado,1.02
AREIA BRANCA,2021,Tainha,0.62
AREIA BRANCA,2021,Tilapia,0.0
AREIA BRANCA,2021,Ubarana,0.03
AREIA BRANCA,2021,Xareu,1.64
AREIA BRANCA,2022,Agulha,7.47
AREIA BRANCA,2022,Agulhao,0.0
AREIA BRANCA,2022,Albacora,3220.47
AREIA BRANCA,2022,Arabaiana,1.18
AREIA BRANCA,2022,Ariaco,25.77
AREIA BRANCA,2022,Arraia,8.03
AREIA BRANCA,2022,Bagre,0.63
AREIA BRANCA,2022,Beijupira,0.17
AREIA BRANCA,2022,Bicuda,0.96
AREIA BRANCA,2022,Biquara,14.63
AREIA BRANCA,2022,Bonito,254.65
AREIA BRANCA,2022,Budiao,18.29
AREIA BRANCA,2022,Buzios,0.13
AREIA BRANCA,2022,Caico,14.94
AREIA BRANCA,2022,Camarao,0.0
AREIA BRANCA,2022,Camurim,1.0
AREIA BRANCA,2022,Camurupim,1.0
AREIA BRANCA,2022,Cangulo,0.13
AREIA BRANCA,2022,Caranguejo,0.1
AREIA BRANCA,2022,Carapeba,1.7
AREIA BRANCA,2022,Carauna,3.55
AREIA BRANCA,2022,Cavala,10.8
AREIA BRANCA,2022,Caçao,1.9
AREIA BRANCA,2022,Cioba,23.7
AREIA BRANCA,2022,Cururuca,3.3
AREIA BRANCA,2022,Dentao,0.9
AREIA BRANCA,2022,Dourado,12.5
AREIA BRANCA,2022,Espada,0.5
AREIA BRANCA,2022,Garabebeu,0.0
AREIA BRANCA,2022,Garajuba,9.3
AREIA BRANCA,2022,Garoupa,0.1
AREIA BRANCA,2022,Guaiuba,23.8
AREIA BRANCA,2022,Lagosta,18.3
AREIA BRANCA,2022,Marisco,0.0
AREIA BRANCA,2022,Outros,90.22
AREIA BRANCA,2022,Ova Voador,0.35
AREIA BRANCA,2022,Pampo,0.91
AREIA BRANCA,2022,Pargo,1.8
AREIA BRANCA,2022,Paru,2.4
AREIA BRANCA,2022,Peixe Galo,4.11
AREIA BRANCA,2022,Peixe Voador,0.0
AREIA BRANCA,2022,Pescada,2.93
AREIA BRANCA,2022,Pirauna,0.0
AREIA BRANCA,2022,Polvo,0.3
AREIA BRANCA,2022,Salema,4.27
AREIA BRANCA,2022,Saramunete,0.91
AREIA BRANCA,2022,Sardinha,0.53
AREIA BRANCA,2022,Serra,1.7
AREIA BRANCA,2022,Siri,0.12
AREIA BRANCA,2022,Sirigado,1.39
AREIA BRANCA,2022,Tainha,0.94
AREIA BRANCA,2022,Tilapia,0.01
AREIA BRANCA,2022,Ubarana,0.36
AREIA BRANCA,2022,Xareu,1.76
AREIA BRANCA,2023,Agulha,35.29
AREIA BRANCA,2023,Agulhao,0.03
AREIA BRANCA,2023,Albacora,3284.65
AREIA BRANCA,2023,Arabaiana,54.6
AREIA BRANCA,2023,Ariaco,14.88
AREIA BRANCA,2023,Arraia,6.98
AREIA BRANCA,2023,Bagre,0.79
AREIA BRANCA,2023,Beijupira,0.08
AREIA BRANCA,2023,Bicuda,1.49
AREIA BRANCA,2023,Biquara,2.11
AREIA BRANCA,2023,Bonito,144.38
AREIA BRANCA,2023,Budiao,1.89
AREIA BRANCA,2023,Buzios,0.34
AREIA BRANCA,2023,Caico,4.7
AREIA BRANCA,2023,Camarao,0.02
AREIA BRANCA,2023,Camurim,0.84
AREIA BRANCA,2023,Camurupim,3.05
AREIA BRANCA,2023,Cangulo,0.11
AREIA BRANCA,2023,Caranguejo,0.02
AREIA BRANCA,2023,Carapeba,1.9
AREIA BRANCA,2023,Carauna,0.11
AREIA BRANCA,2023,Cavala,10.41
AREIA BRANCA,2023,Caçao,2.11
AREIA BRANCA,2023,Cioba,16.93
AREIA BRANCA,2023,Cururuca,2.25
AREIA BRANCA,2023,Dentao,1.58
AREIA BRANCA,2023,Dourado,13.0
AREIA BRANCA,2023,Espada,0.7
AREIA BRANCA,2023,Garabebeu,0.11
AREIA BRANCA,2023,Garajuba,12.48
AREIA BRANCA,2023,Garoupa,0.17
AREIA BRANCA,2023,Guaiuba,14.49
AREIA BRANCA,2023,Lagosta,21.08
AREIA BRANCA,2023,Marisco,0.01
AREIA BRANCA,2023,Outros,71.15
AREIA BRANCA,2023,Ova Voador,0.0
AREIA BRANCA,2023,Pampo,1.3
AREIA BRANCA,2023,Pargo,0.78
AREIA BRANCA,2023,Paru,0.38
AREIA BRANCA,2023,Peixe Galo,3.92
AREIA BRANCA,2023,Peixe Voador,0.03
AREIA BRANCA,2023,Pescada,2.2
AREIA BRANCA,2023,Pirauna,0.02
AREIA BRANCA,2023,Polvo,0.07
AREIA BRANCA,2023,Salema,3.27
AREIA BRANCA,2023,Saramunete,0.02
AREIA BRANCA,2023,Sardinha,0.76
AREIA BRANCA,2023,Serra,3.37
AREIA BRANCA,2023,Siri,0.19
AREIA BRANCA,2023,Sirigado,2.18
AREIA BRANCA,2023,Tainha,1.05
AREIA BRANCA,2023,Tilapia,0.02
AREIA BRANCA,2023,Ubarana,0.12
AREIA BRANCA,2023,Xareu,2.66
AREIA BRANCA,2024,Agulha,8.46
AREIA BRANCA,2024,Agulhao,0.04
AREIA BRANCA,2024,Albacora,2595.15
AREIA BRANCA,2024,Arabaiana,3.03
AREIA BRANCA,2024,Ariaco,16.18
AREIA BRANCA,2024,Arraia,4.06
AREIA BRANCA,2024,Bagre,1.1
AREIA BRANCA,2024,Beijupira,0.01
AREIA BRANCA,2024,Bicuda,0.83
AREIA BRANCA,2024,Biquara,0.43
AREIA BRANCA,2024,Bonito,114.49
AREIA BRANCA,2024,Budiao,0.28
AREIA BRANCA,2024,Buzios,0.01
AREIA BRANCA,2024,Caico,4.87
AREIA BRANCA,2024,Camarao,0.0
AREIA BRANCA,2024,Camurim,2.1
AREIA BRANCA,2024,Camurupim,0.8
AREIA BRANCA,2024,Cangulo,0.0
AREIA BRANCA,2024,Caranguejo,0.0
AREIA BRANCA,2024,Carapeba,1.0
AREIA BRANCA,2024,Carauna,0.0
AREIA BRANCA,2024,Cavala,11.5
AREIA BRANCA,2024,Caçao,1.9
AREIA BRANCA,2024,Cioba,13.9
AREIA BRANCA,2024,Cururuca,3.0
AREIA BRANCA,2024,Dentao,0.4
AREIA BRANCA,2024,Dourado,4.5
AREIA BRANCA,2024,Espada,0.1
AREIA BRANCA,2024,Garabebeu,0.0
AREIA BRANCA,2024,Garajuba,7.3
AREIA BRANCA,2024,Garoupa,0.0
AREIA BRANCA,2024,Guaiuba,15.6
AREIA BRANCA,2024,Lagosta,10.6
AREIA BRANCA,2024,Marisco,0.0
AREIA BRANCA,2024,Outros,60.07
AREIA BRANCA,2024,Ova Voador,1.38
AREIA BRANCA,2024,Pampo,0.1
AREIA BRANCA,2024,Pargo,0.8
AREIA BRANCA,2024,Paru,0.2
AREIA BRANCA,2024,Peixe Galo,2.23
AREIA BRANCA,2024,Peixe Voador,0.01
AREIA BRANCA,2024,Pescada,2.25
AREIA BRANCA,2024,Pirauna,0.0
AREIA BRANCA,2024,Polvo,0.04
AREIA BRANCA,2024,Salema,1.63
AREIA BRANCA,2024,Saramunete,0.01
AREIA BRANCA,2024,Sardinha,0.16
AREIA BRANCA,2024,Serra,3.34
AREIA BRANCA,2024,Siri,0.08
AREIA BRANCA,2024,Sirigado,2.26
AREIA BRANCA,2024,Tainha,0.66
AREIA BRANCA,2024,Tilapia,0.0
AREIA BRANCA,2024,Ubarana,0.02
AREIA BRANCA,2024,Xareu,0.31
CAICARA DO NORTE,2001,Agulha,25.92
CAICARA DO NORTE,2001,Agulhao,4.65
CAICARA DO NORTE,2001,Albacora,4.97
CAICARA DO NORTE,2001,Arabaiana,1.82
CAICARA DO NORTE,2001,Ariaco,1.88
CAICARA DO NORTE,2001,Arraia,0.33
CAICARA DO NORTE,2001,Bagre,0.21
CAICARA DO NORTE,2001,Biquara,1.78
CAICARA DO NORTE,2001,Caico,11.3
CAICARA DO NORTE,2001,Camarao,0.39
CAICARA DO NORTE,2001,Caranguejo,0.01
CAICARA DO NORTE,2001,Cavala,4.64
CAICARA DO NORTE,2001,Caçao,3.29
CAICARA DO NORTE,2001,Cioba,7.01
CAICARA DO NORTE,2001,Dentao,0.76
CAICARA DO NORTE,2001,Dourado,23.14
CAICARA DO NORTE,2001,Garajuba,2.36
CAICARA DO NORTE,2001,Garoupa,0.04
CAICARA DO NORTE,2001,Guaiuba,4.63
CAICARA DO NORTE,2001,Lagosta,24.24
CAICARA DO NORTE,2001,Outros,30.74
CAICARA DO NORTE,2001,Pargo,4.79
CAICARA DO NORTE,2001,Peixe Voador,23.54
CAICARA DO NORTE,2001,Pescada,2.54
CAICARA DO NORTE,2001,Polvo,1.99
CAICARA DO NORTE,2001,Sardinha,0.22
CAICARA DO NORTE,2001,Serra,13.04
CAICARA DO NORTE,2001,Sirigado,2.08
CAICARA DO NORTE,2001,Xareu,0.39
CAICARA DO NORTE,2002,Agulha,19.13
CAICARA DO NORTE,2002,Agulhao,2.9
CAICARA DO NORTE,2002,Albacora,16.73
CAICARA DO NORTE,2002,Arabaiana,1.98
CAICARA DO NORTE,2002,Ariaco,1.17
CAICARA DO NORTE,2002,Arraia,0.08
CAICARA DO NORTE,2002,Bagre,0.01
CAICARA DO NORTE,2002,Biquara,2.63
CAICARA DO NORTE,2002,Caico,4.06
CAICARA DO NORTE,2002,Camarao,1.38
CAICARA DO NORTE,2002,Cavala,3.72
CAICARA DO NORTE,2002,Caçao,1.58
CAICARA DO NORTE,2002,Cioba,4.26
CAICARA DO NORTE,2002,Dentao,0.5
CAICARA DO NORTE,2002,Dourado,37.86
CAICARA DO NORTE,2002,Garajuba,4.03
CAICARA DO NORTE,2002,Garoupa,0.06
CAICARA DO NORTE,2002,Guaiuba,4.43
CAICARA DO NORTE,2002,Lagosta,28.41
CAICARA DO NORTE,2002,Outros,42.39
CAICARA DO NORTE,2002,Pargo,2.96
CAICARA DO NORTE,2002,Peixe Voador,95.64
CAICARA DO NORTE,2002,Pescada,1.96
CAICARA DO NORTE,2002,Polvo,2.04
CAICARA DO NORTE,2002,Sardinha,0.07
CAICARA DO NORTE,2002,Serra,13.33
CAICARA DO NORTE,2002,Sirigado,11.27
CAICARA DO NORTE,2002,Tainha,0.17
CAICARA DO NORTE,2002,Xareu,0.86
CAICARA DO NORTE,2003,Agulha,13.93
CAICARA DO NORTE,2003,Agulhao,3.77
CAICARA DO NORTE,2003,Albacora,27.5
CAICARA DO NORTE,2003,Arabaiana,1.77
CAICARA DO NORTE,2003,Ariaco,4.33
CAICARA DO NORTE,2003,Arraia,0.22
CAICARA DO NORTE,2003,Bagre,0.1
CAICARA DO NORTE,2003,Biquara,2.52
CAICARA DO NORTE,2003,Bonito,2.18
CAICARA DO NORTE,2003,Caico,18.97
CAICARA DO NORTE,2003,Camarao,1.88
CAICARA DO NORTE,2003,Cavala,5.34
CAICARA DO NORTE,2003,Caçao,4.32
CAICARA DO NORTE,2003,Cioba,8.11
CAICARA DO NORTE,2003,Dentao,0.58
CAICARA DO NORTE,2003,Dourado,23.43
CAICARA DO NORTE,2003,Garajuba,6.31
CAICARA DO NORTE,2003,Garoupa,0.04
CAICARA DO NORTE,2003,Guaiuba,3.05
CAICARA DO NORTE,2003,Lagosta,21.35
CAICARA DO NORTE,2003,Outros,38.41
CAICARA DO NORTE,2003,Pargo,5.49
CAICARA DO NORTE,2003,Peixe Voador,112.22
CAICARA DO NORTE,2003,Pescada,0.59
CAICARA DO NORTE,2003,Polvo,7.21
CAICARA DO NORTE,2003,Sardinha,0.7
CAICARA DO NORTE,2003,Serra,14.26
CAICARA DO NORTE,2003,Sirigado,3.9
CAICARA DO NORTE,2003,Tainha,0.08
CAICARA DO NORTE,2003,Xareu,0.06
CAICARA DO NORTE,2004,Agulha,29.15
CAICARA DO NORTE,2004,Agulhao,3.46
CAICARA DO NORTE,2004,Albacora,24.27
CAICARA DO NORTE,2004,Arabaiana,2.5
CAICARA DO NORTE,2004,Ariaco,3.06
CAICARA DO NORTE,2004,Arraia,0.2
CAICARA DO NORTE,2004,Bagre,0.24
CAICARA DO NORTE,2004,Biquara,1.85
CAICARA DO NORTE,2004,Bonito,4.51
CAICARA DO NORTE,2004,Caico,16.3
CAICARA DO NORTE,2004,Camarao,1.67
CAICARA DO NORTE,2004,Caranguejo,0.01
CAICARA DO NORTE,2004,Cavala,3.96
CAICARA DO NORTE,2004,Caçao,4.02
CAICARA DO NORTE,2004,Cioba,8.29
CAICARA DO NORTE,2004,Dentao,0.51
CAICARA DO NORTE,2004,Dourado,32.27
CAICARA DO NORTE,2004,Garajuba,2.19
CAICARA DO NORTE,2004,Garoupa,0.01
CAICARA DO NORTE,2004,Guaiuba,3.6
CAICARA DO NORTE,2004,Lagosta,30.66
CAICARA DO NORTE,2004,Outros,21.89
CAICARA DO NORTE,2004,Pargo,9.69
CAICARA DO NORTE,2004,Peixe Voador,189.37
CAICARA DO NORTE,2004,Pescada,2.07
CAICARA DO NORTE,2004,Polvo,8.21
CAICARA DO NORTE,2004,Sardinha,1.19
CAICARA DO NORTE,2004,Serra,11.51
CAICARA DO NORTE,2004,Sirigado,4.42
CAICARA DO NORTE,2004,Tainha,0.02
CAICARA DO NORTE,2004,Xareu,0.13
CAICARA DO NORTE,2005,Agulha,51.87
CAICARA DO NORTE,2005,Agulhao,1.95
CAICARA DO NORTE,2005,Albacora,2.24
CAICARA DO NORTE,2005,Arabaiana,1.55
CAICARA DO NORTE,2005,Ariaco,3.09
CAICARA DO NORTE,2005,Arraia,0.25
CAICARA DO NORTE,2005,Bagre,0.18
CAICARA DO NORTE,2005,Biquara,3.34
CAICARA DO NORTE,2005,Bonito,3.56
CAICARA DO NORTE,2005,Caico,20.53
CAICARA DO NORTE,2005,Camarao,2.22
CAICARA DO NORTE,2005,Camurim,0.05
CAICARA DO NORTE,2005,Cavala,2.94
CAICARA DO NORTE,2005,Caçao,4.4
CAICARA DO NORTE,2005,Cioba,18.29
CAICARA DO NORTE,2005,Dentao,0.69
CAICARA DO NORTE,2005,Dourado,32.83
CAICARA DO NORTE,2005,Garajuba,3.15
CAICARA DO NORTE,2005,Garoupa,0.04
CAICARA DO NORTE,2005,Guaiuba,4.5
CAICARA DO NORTE,2005,Lagosta,21.62
CAICARA DO NORTE,2005,Outros,39.51
CAICARA DO NORTE,2005,Pargo,7.24
CAICARA DO NORTE,2005,Peixe Voador,57.38
CAICARA DO NORTE,2005,Pescada,1.32
CAICARA DO NORTE,2005,Polvo,24.26
CAICARA DO NORTE,2005,Sardinha,0.05
CAICARA DO NORTE,2005,Serra,10.95
CAICARA DO NORTE,2005,Sirigado,15.09
CAICARA DO NORTE,2005,Xareu,0.21
CAICARA DO NORTE,2006,Agulha,43.05
CAICARA DO NORTE,2006,Agulhao,3.44
CAICARA DO NORTE,2006,Albacora,5.46
CAICARA DO NORTE,2006,Arabaiana,1.22
CAICARA DO NORTE,2006,Ariaco,3.56
CAICARA DO NORTE,2006,Arraia,0.06
CAICARA DO NORTE,2006,Bagre,0.1
CAICARA DO NORTE,2006,Biquara,1.41
CAICARA DO NORTE,2006,Bonito,3.6
CAICARA DO NORTE,2006,Caico,14.82
CAICARA DO NORTE,2006,Camarao,0.92
CAICARA DO NORTE,2006,Camurim,0.49
CAICARA DO NORTE,2006,Cavala,4.2
CAICARA DO NORTE,2006,Caçao,2.17
CAICARA DO NORTE,2006,Cioba,8.48
CAICARA DO NORTE,2006,Cururuca,1.98
CAICARA DO NORTE,2006,Dentao,0.17
CAICARA DO NORTE,2006,Dourado,35.06
CAICARA DO NORTE,2006,Garajuba,1.7
CAICARA DO NORTE,2006,Garoupa,0.01
CAICARA DO NORTE,2006,Guaiuba,1.77
CAICARA DO NORTE,2006,Lagosta,24.56
CAICARA DO NORTE,2006,Outros,36.94
CAICARA DO NORTE,2006,Pargo,7.87
CAICARA DO NORTE,2006,Peixe Voador,128.08
CAICARA DO NORTE,2006,Pescada,0.34
CAICARA DO NORTE,2006,Polvo,10.79
CAICARA DO NORTE,2006,Sardinha,0.11
CAICARA DO NORTE,2006,Serra,12.13
CAICARA DO NORTE,2006,Sirigado,9.55
CAICARA DO NORTE,2006,Tainha,0.09
CAICARA DO NORTE,2006,Xareu,0.35
CAICARA DO NORTE,2007,Agulha,30.74
CAICARA DO NORTE,2007,Agulhao,2.33
CAICARA DO NORTE,2007,Albacora,7.84
CAICARA DO NORTE,2007,Arabaiana,1.74
CAICARA DO NORTE,2007,Ariaco,4.59
CAICARA DO NORTE,2007,Bagre,0.24
CAICARA DO NORTE,2007,Biquara,6.77
CAICARA DO NORTE,2007,Bonito,1.69
CAICARA DO NORTE,2007,Caico,11.21
CAICARA DO NORTE,2007,Camarao,1.19
CAICARA DO NORTE,2007,Camurim,0.87
CAICARA DO NORTE,2007,Cavala,6.94
CAICARA DO NORTE,2007,Caçao,3.69
CAICARA DO NORTE,2007,Cioba,7.03
CAICARA DO NORTE,2007,Cururuca,1.9
CAICARA DO NORTE,2007,Dentao,0.2
CAICARA DO NORTE,2007,Dourado,65.3
CAICARA DO NORTE,2007,Garajuba,5.3
CAICARA DO NORTE,2007,Garoupa,0.0
CAICARA DO NORTE,2007,Guaiuba,2.16
CAICARA DO NORTE,2007,Lagosta,44.92
CAICARA DO NORTE,2007,Outros,28.92
CAICARA DO NORTE,2007,Pargo,8.68
CAICARA DO NORTE,2007,Peixe Voador,230.82
CAICARA DO NORTE,2007,Pescada,0.43
CAICARA DO NORTE,2007,Polvo,6.02
CAICARA DO NORTE,2007,Sardinha,0.1
CAICARA DO NORTE,2007,Serra,15.68
CAICARA DO NORTE,2007,Sirigado,10.41
CAICARA DO NORTE,2007,Tainha,0.07
CAICARA DO NORTE,2007,Xareu,1.56
CAICARA DO NORTE,2008,Agulha,28.38
CAICARA DO NORTE,2008,Agulhao,4.08
CAICARA DO NORTE,2008,Albacora,9.51
CAICARA DO NORTE,2008,Arabaiana,4.52
CAICARA DO NORTE,2008,Ariaco,8.38
CAICARA DO NORTE,2008,Arraia,0.13
CAICARA DO NORTE,2008,Bagre,0.26
CAICARA DO NORTE,2008,Biquara,6.83
CAICARA DO NORTE,2008,Bonito,1.26
CAICARA DO NORTE,2008,Budiao,3.66
CAICARA DO NORTE,2008,Caico,14.68
CAICARA DO NORTE,2008,Camarao,1.85
CAICARA DO NORTE,2008,Camurim,0.41
CAICARA DO NORTE,2008,Carapeba,0.07
CAICARA DO NORTE,2008,Cavala,6.699999999999999
CAICARA DO NORTE,2008,Caçao,11.94
CAICARA DO NORTE,2008,Cioba,13.43
CAICARA DO NORTE,2008,Cururuca,10.34
CAICARA DO NORTE,2008,Dentao,0.26
CAICARA DO NORTE,2008,Dourado,32.47
CAICARA DO NORTE,2008,Garajuba,6.85
CAICARA DO NORTE,2008,Garoupa,0.05
CAICARA DO NORTE,2008,Guaiuba,2.25
CAICARA DO NORTE,2008,Lagosta,36.76
CAICARA DO NORTE,2008,Outros,17.16
CAICARA DO NORTE,2008,Pargo,8.21
CAICARA DO NORTE,2008,Peixe Voador,151.84
CAICARA DO NORTE,2008,Pescada,0.39
CAICARA DO NORTE,2008,Polvo,1.62
CAICARA DO NORTE,2008,Salema,1.52
CAICARA DO NORTE,2008,Sardinha,0.11
CAICARA DO NORTE,2008,Serra,15.97
CAICARA DO NORTE,2008,Sirigado,26.1
CAICARA DO NORTE,2008,Tainha,0.14
CAICARA DO NORTE,2008,Xareu,1.27
CAICARA DO NORTE,2009,Agulha,27.378
CAICARA DO NORTE,2009,Agulhao,21.5344
CAICARA DO NORTE,2009,Albacora,36.5566
CAICARA DO NORTE,2009,Albacorinha,1.3649
CAICARA DO NORTE,2009,Arabaiana,7.324300000000001
CAICARA DO NORTE,2009,Ariaco,22.2168
CAICARA DO NORTE,2009,Arraia,2.9519
CAICARA DO NORTE,2009,Bagre,9.1507
CAICARA DO NORTE,2009,Biquara,20.6101
CAICARA DO NORTE,2009,Bonito,10.508
CAICARA DO NORTE,2009,Budiao,5.274
CAICARA DO NORTE,2009,Caico,32.9014
CAICARA DO NORTE,2009,Camarao,9.76
CAICARA DO NORTE,2009,Camurim,4.8712
CAICARA DO NORTE,2009,Camurupim,0.7871
CAICARA DO NORTE,2009,Cangulo,0.0021
CAICARA DO NORTE,2009,Caranguejo,0.0
CAICARA DO NORTE,2009,Carapeba,0.4203
CAICARA DO NORTE,2009,Cavala,25.7768
CAICARA DO NORTE,2009,Caçao,23.2744
CAICARA DO NORTE,2009,Cioba,46.6963
CAICARA DO NORTE,2009,Cururuca,90.2041
CAICARA DO NORTE,2009,Dentao,5.9536
CAICARA DO NORTE,2009,Dourado,124.6889
CAICARA DO NORTE,2009,Espada,0.0
CAICARA DO NORTE,2009,Garajuba,19.805
CAICARA DO NORTE,2009,Garoupa,0.4437
CAICARA DO NORTE,2009,Guaiuba,32.3198
CAICARA DO NORTE,2009,Lagosta,43.3976
CAICARA DO NORTE,2009,Outros,52.93940000000001
CAICARA DO NORTE,2009,Pargo,18.0333
CAICARA DO NORTE,2009,Peixe Voador,578.0138
CAICARA DO NORTE,2009,Pescada,3.904
CAICARA DO NORTE,2009,Polvo,3.9451
CAICARA DO NORTE,2009,Salema,11.9191
CAICARA DO NORTE,2009,Sardinha,6.051800000000001
CAICARA DO NORTE,2009,Serra,94.6916
CAICARA DO NORTE,2009,Sirigado,84.5894
CAICARA DO NORTE,2009,Tainha,3.4462
CAICARA DO NORTE,2009,Xareu,2.2498
CAICARA DO NORTE,2010,Agulha,55.322
CAICARA DO NORTE,2010,Agulhao,17.341
CAICARA DO NORTE,2010,Albacora,12.002
CAICARA DO NORTE,2010,Albacorinha,16.679
CAICARA DO NORTE,2010,Arabaiana,7.318
CAICARA DO NORTE,2010,Ariaco,20.855
CAICARA DO NORTE,2010,Arraia,9.093
CAICARA DO NORTE,2010,Bagre,30.713
CAICARA DO NORTE,2010,Biquara,22.236
CAICARA DO NORTE,2010,Bonito,39.972
CAICARA DO NORTE,2010,Budiao,14.387
CAICARA DO NORTE,2010,Caico,38.981
CAICARA DO NORTE,2010,Camarao,5.576000000000001
CAICARA DO NORTE,2010,Camurim,7.172000000000001
CAICARA DO NORTE,2010,Camurupim,0.7190000000000001
CAICARA DO NORTE,2010,Cangulo,0.0
CAICARA DO NORTE,2010,Caranguejo,0.0
CAICARA DO NORTE,2010,Carapeba,0.386
CAICARA DO NORTE,2010,Cavala,32.532
CAICARA DO NORTE,2010,Caçao,27.513
CAICARA DO NORTE,2010,Cioba,36.639
CAICARA DO NORTE,2010,Cururuca,52.982
CAICARA DO NORTE,2010,Dentao,25.868
CAICARA DO NORTE,2010,Dourado,193.104
CAICARA DO NORTE,2010,Garajuba,29.349
CAICARA DO NORTE,2010,Garoupa,2.63
CAICARA DO NORTE,2010,Guaiuba,24.475
CAICARA DO NORTE,2010,Lagosta,49.74299999999999
CAICARA DO NORTE,2010,Outros,47.764
